Time,Roll,Pitch,Altitude,Airspeed,Vertical Velocity,X Acceleration,Y Acceleration,Z Acceleration
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.0,0.5692911534063724,0.4061017986319033,0.0,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.07,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.18,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.28,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.39,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.5,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.61,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.73,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.83,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
0.94,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
1.05,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
1.16,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
1.27,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
1.38,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
1.49,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
1.6,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
1.73,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
1.81,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
1.94,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
2.04,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
2.14,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
2.26,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
2.36,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
2.47,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
2.58,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
2.69,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
2.8,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
2.91,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
3.02,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
3.13,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
3.24,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
3.35,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
3.46,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
3.57,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
3.68,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
3.79,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
3.9,0.5692911534063724,0.4061017986319033,0.00015481303318194028,0.0,0.5563790799913417,0.0,0.6116105669361798,0.38868188249398017
