GAE/ACALTF,GAE/ACPHIR,GAE/ACPSIR,GAE/IAIRSPK,GAE/THETAR,GAE/UBODYF,GAE/VBODYF,GAE/WBODYF,GAE/Z1DOTF,zzSCENARIO/SYSTEM_TIME,
3278.07,-0.0656144,1.07951,251.232,0.175895,443.578,-1.02232,29.6284,-48.2807,72.61,
3283.43,-0.0652297,1.07911,251.617,0.180433,444.208,-1.17643,30.9225,-49.1094,72.73,
3288.89,-0.0647785,1.07862,251.997,0.184675,444.844,-1.27322,31.9644,-50.0805,72.83,
3294.46,-0.0642955,1.07802,252.37,0.18876,445.54,-1.31166,32.8872,-51.2828,72.95,
3300.16,-0.0638128,1.07731,252.737,0.192714,446.12,-1.29177,33.5116,-52.3795,73.05,
3306,-0.0633602,1.07649,253.097,0.196566,446.755,-1.21975,34.0775,-53.6683,73.16,
3311.99,-0.0629636,1.07557,253.45,0.200345,447.386,-1.10201,34.5419,-55.0295,73.27,
3317.56,-0.0626695,1.07456,253.795,0.204073,448.01,-0.947409,34.9254,-56.4516,73.38,
3324.42,-0.0623678,1.07376,254.133,0.203632,448.747,-0.766358,33.6967,-57.8423,73.49,
3330.86,-0.0621966,1.07294,254.465,0.202751,449.502,-0.570402,32.0248,-59.203,73.6,
3336.84,-0.0621319,1.07216,254.79,0.201991,450.221,-0.36974,30.6457,-60.3639,73.71,
3343.53,-0.0621618,1.07125,255.11,0.20092,450.923,-0.174577,29.3087,-61.3684,73.82,
3350.33,-0.062289,1.07044,255.426,0.199695,451.612,0.00549917,28.0011,-62.2366,73.93,
3357.21,-0.0624839,1.06973,255.708,0.198887,452.213,0.149089,27.069,-62.9051,74.03,
3364.17,-0.0627705,1.06898,256.044,0.198148,452.912,0.288714,26.1756,-63.5864,74.15,
3371.19,-0.0631163,1.06829,256.347,0.197679,453.535,0.380193,25.5377,-64.1205,74.26,
3378.27,-0.0635018,1.06767,256.648,0.197378,454.145,0.433707,25.0427,-64.5868,74.37,
3385.4,-0.0639066,1.06711,256.919,0.197227,454.689,0.448683,24.6919,-64.9659,74.47,
3392.56,-0.0643099,1.06664,257.215,0.197174,455.28,0.42918,24.3928,-65.3452,74.58,
3399.77,-0.064692,1.06623,257.509,0.197219,455.862,0.374924,24.166,-65.6952,74.69,
3407.02,-0.0650352,1.06588,257.8,0.197347,456.438,0.290596,23.9966,-66.024,74.8,
3414.3,-0.0653249,1.06559,258.09,0.197546,457.008,0.182248,23.8724,-66.338,74.91,
3421.62,-0.0655499,1.06534,258.377,0.197804,457.573,0.056926,23.784,-66.6423,75.02,
3428.97,-0.0657033,1.0651,258.662,0.198113,458.133,-0.0777526,23.7238,-66.9411,75.13,
3436.35,-0.0657823,1.06488,258.945,0.198466,458.688,-0.21404,23.6859,-67.2375,75.24,
3443.76,-0.0657883,1.06465,259.226,0.198857,459.239,-0.344478,23.6656,-67.5341,75.35,
3450.53,-0.0657348,1.06442,259.505,0.199281,459.787,-0.462289,23.6591,-67.8327,75.46,
3458.69,-0.0656062,1.06411,259.782,0.199734,460.33,-0.56171,23.6635,-68.135,75.57,
3465.52,-0.0654385,1.06378,260.057,0.200214,460.87,-0.638254,23.6764,-68.4422,75.68,
3473.06,-0.0652566,1.06343,260.306,0.20067,461.357,-0.685416,23.6939,-68.7265,75.78,
3480.64,-0.0650378,1.063,260.577,0.201193,461.89,-0.711207,23.7182,-69.0454,75.9,
3488.25,-0.064814,1.0625,260.87,0.201787,462.468,-0.708213,23.7493,-69.4013,76.01,
3495.9,-0.0645999,1.06196,261.112,0.202299,462.945,-0.682264,23.778,-69.7046,76.11,
3503.59,-0.0658413,1.06128,261.377,0.202878,463.468,-0.714144,23.8115,-70.0403,76.22,
3511.32,-0.0745715,1.06025,261.64,0.203473,463.986,-0.882429,23.8493,-70.3755,76.33,
3519.08,-0.0875805,1.05918,261.9,0.20409,464.501,-1.18538,23.8873,-70.7127,76.44,
3526.88,-0.104144,1.05816,262.159,0.204729,465.012,-1.6899,23.917,-71.0467,76.55,
3534.71,-0.123181,1.05727,262.416,0.205399,465.519,-2.39937,23.9342,-71.3742,76.66,
3542.58,-0.144893,1.05648,262.67,0.206108,466.022,-3.31233,23.9344,-71.6905,76.77,
3549.77,-0.167826,1.05551,262.923,0.208544,466.497,-4.389,24.3403,-72.066,76.88,
3558.44,-0.191576,1.0535,263.174,0.216847,466.792,-5.63528,27.8053,-72.4504,76.99,
3566.45,-0.215191,1.05158,263.421,0.223833,467.12,-7.02846,30.1902,-73.1787,77.1,
3573.81,-0.236314,1.04961,263.662,0.230987,467.441,-8.49286,32.3103,-74.1716,77.21,
3582.79,-0.261278,1.04612,263.897,0.240697,467.68,-9.96256,35.2026,-75.4421,77.32,
3591.17,-0.28388,1.04192,264.124,0.251728,467.83,-11.4166,38.7603,-76.9406,77.43,
3598.96,-0.305088,1.03765,264.322,0.261178,467.983,-12.7197,41.3416,-78.633,77.53,
3607.73,-0.328683,1.03255,264.522,0.270656,468.186,-14.1916,43.6552,-80.9475,77.65,
3616.75,-0.351569,1.02899,264.703,0.274078,468.639,-15.3764,42.507,-83.2089,77.76,
3626.01,-0.374192,1.0249,264.881,0.276567,469.06,-16.2353,41.3734,-85.2062,77.86,
3635.51,-0.396654,1.01997,265.055,0.279331,469.5,-16.904,40.3934,-87.2419,77.97,
3645.22,-0.419403,1.01295,265.22,0.284646,469.835,-17.2663,40.5798,-89.2269,78.08,
3655.15,-0.442678,1.00337,265.372,0.293168,469.951,-17.3669,43.0621,-91.097,78.19,
3665.29,-0.466168,0.993027,265.5,0.300956,470.071,-17.2565,45.0365,-93.1779,78.3,
3675.67,-0.490002,0.981962,265.604,0.308161,470.175,-16.9758,46.7477,-95.3882,78.41,
3686.3,-0.514224,0.970358,265.687,0.314646,470.279,-16.5682,48.084,-97.7034,78.52,
3697.19,-0.538872,0.958296,265.751,0.32049,470.38,-16.0774,49.1329,-100.072,78.63,
3708.34,-0.563959,0.945845,265.798,0.325779,470.473,-15.5458,49.9567,-102.458,78.74,
3719.76,-0.589492,0.933012,265.827,0.33068,470.552,-15.013,50.6424,-104.831,78.85,
3730.36,-0.612414,0.920113,265.839,0.336765,470.523,-14.4211,52.0222,-107.238,78.96,
3743.37,-0.635796,0.904798,265.829,0.342259,470.484,-13.7138,53.1557,-109.681,79.07,
3754.47,-0.654084,0.890565,265.799,0.347405,470.428,-12.9761,54.1303,-112.138,79.18,
3766.92,-0.673806,0.877476,265.757,0.351793,470.364,-12.3018,54.8777,-114.378,79.28,
3779.66,-0.688627,0.86293,265.69,0.356746,470.258,-11.2611,55.7558,-116.957,79.39,
3792.68,-0.695747,0.84864,265.605,0.361427,470.143,-9.85766,56.4808,-119.579,79.5,
3805.99,-0.700574,0.833578,265.503,0.366501,469.968,-8.24051,57.4574,-122.229,79.61,
3819.6,-0.705174,0.818019,265.383,0.371615,469.753,-6.51565,58.4502,-124.92,79.72,
3833.51,-0.71166,0.798248,265.24,0.380927,469.211,-4.77934,61.625,-127.734,79.83,
3847.73,-0.719021,0.777697,265.059,0.3908,468.492,-3.11417,65.3752,-130.662,79.94,
3862.29,-0.726207,0.759775,264.841,0.397852,467.984,-1.60706,66.9824,-133.831,80.05,
3877.21,-0.734226,0.74177,264.598,0.405183,467.459,-0.325467,68.3376,-137.118,80.16,
3891.09,-0.743175,0.723112,264.332,0.413501,466.876,0.687607,69.7636,-140.496,80.27,
3908.15,-0.754643,0.699476,264.034,0.427074,465.796,1.40786,73.991,-143.98,80.38,
3924.22,-0.77025,0.666944,263.681,0.449206,463.726,1.829,83.1193,-147.774,80.49,
3939.2,-0.785128,0.636826,263.27,0.471547,461.379,1.95608,91.773,-152.104,80.6,
3956.18,-0.802088,0.603663,262.764,0.493495,459.057,1.79684,99.0845,-157.069,80.71,
3975.35,-0.821123,0.567751,262.181,0.514773,456.857,1.37259,105.124,-162.525,80.82,
3993.57,-0.83895,0.53521,261.616,0.535237,454.816,0.718347,109.944,-168.341,80.93,
4010.71,-0.855483,0.50576,261.078,0.553222,453.079,-0.0367529,113.478,-173.84,81.03,
4030.2,-0.874022,0.473347,260.458,0.574076,451.119,-1.08779,116.855,-180.596,81.15,
4050.38,-0.892931,0.440762,259.749,0.592506,449.418,-2.13433,119.28,-186.856,81.26,
4071.24,-0.910503,0.410889,259.131,0.606749,448.153,-3.20793,119.835,-193.074,81.37,
4092.79,-0.928353,0.380696,258.424,0.622053,447.026,-4.16934,120.083,-198.629,81.47,
4115,-0.946309,0.350388,257.691,0.636555,445.829,-5.17132,120.027,-204.557,81.58,
4137.84,-0.964712,0.319355,256.931,0.650524,444.592,-6.08138,119.949,-210.271,81.69,
4161.3,-0.983566,0.287605,256.146,0.663856,443.324,-6.87214,119.82,-215.767,81.8,
4185.36,-1.00291,0.25511,255.337,0.676485,442.027,-7.52429,119.65,-221.036,81.91,
4207.71,-1.02095,0.224905,254.504,0.688356,440.701,-8.02632,119.446,-226.071,82.02,
4232.82,-1.04317,0.187887,253.649,0.699395,439.348,-8.37417,119.207,-230.866,82.13,
4260.8,-1.06009,0.159435,252.775,0.706947,438.476,-8.57294,117.065,-235.347,82.24,
4286.94,-1.0698,0.142356,251.888,0.708958,438.702,-8.64955,110.552,-239.471,82.35,
4311.07,-1.07465,0.13303,251.073,0.70727,439.299,-8.61954,102.006,-242.976,82.46,
4340.41,-1.0745,0.131009,250.093,0.702395,440.334,-8.49275,90.5881,-245.93,82.57,
4367.59,-1.07383,0.129788,249.186,0.696874,440.783,-8.26641,80.7109,-248.017,82.68,
4392.48,-1.0728,0.128851,248.407,0.691561,440.988,-7.9599,72.3592,-249.444,82.78,
4419.98,-1.07113,0.128385,247.538,0.684628,441.035,-7.48341,63.1259,-250.598,82.9,
4447.58,-1.06958,0.127682,246.788,0.677979,440.867,-6.95799,55.7128,-251.17,83.01,
4475.22,-1.06529,0.131795,246.087,0.669107,440.766,-6.36803,47.3603,-251.335,83.12,
4502.86,-1.06122,0.135177,245.492,0.660877,440.549,-5.78626,40.5072,-251.149,83.22,
4530.46,-1.0573,0.138926,244.874,0.651554,440.208,-5.10878,33.5685,-250.602,83.33,
4557.97,-1.05471,0.140733,244.263,0.642891,439.677,-4.40859,28.1099,-249.702,83.44,
4585.37,-1.05309,0.14122,243.656,0.634698,439.026,-3.70823,23.7513,-248.519,83.55,
4612.63,-1.05231,0.140697,243.054,0.626926,438.299,-3.03456,20.2791,-247.109,83.66,
4637.26,-1.05224,0.139421,242.458,0.619542,437.526,-2.4137,17.5115,-245.519,83.77,
4666.62,-1.05257,0.137904,241.87,0.612384,436.729,-1.86902,15.229,-243.782,83.88,
4690.9,-1.05222,0.138082,241.29,0.604603,435.943,-1.41921,12.5638,-241.925,83.99,
4719.82,-1.04848,0.14489,240.72,0.593885,435.199,-1.07786,7.8791,-239.91,84.1,
4743.7,-1.04432,0.153221,240.212,0.582191,434.427,-0.852642,2.14183,-237.746,84.21,
4769.74,-1.03885,0.162318,239.661,0.57085,433.598,-0.706699,-2.87459,-235.37,84.32,
4795.5,-1.02862,0.170655,239.119,0.561216,432.82,-0.72813,-6.62194,-233.057,84.42,
4820.97,-1.01558,0.178145,238.587,0.551157,431.959,-0.920954,-9.97252,-230.334,84.53,
4846.14,-1.00118,0.185526,238.067,0.541074,431.105,-1.1977,-12.8326,-227.451,84.64,
4870.98,-0.983904,0.193635,237.559,0.530481,430.247,-1.51519,-15.8069,-224.481,84.75,
4895.49,-0.961652,0.201927,237.061,0.519642,429.391,-1.90511,-18.5894,-221.424,84.86,
4919.66,-0.933922,0.209411,236.563,0.50897,428.541,-2.42435,-20.7923,-218.232,84.98,
4943.46,-0.903653,0.216064,236.068,0.498114,427.705,-2.93732,-22.5332,-214.887,85.08,
4966.89,-0.872455,0.221825,235.579,0.48693,426.893,-3.32344,-23.8906,-211.407,85.19,
4989.93,-0.84104,0.226698,235.1,0.475344,426.11,-3.52446,-24.9457,-207.804,85.3,
5010.53,-0.809801,0.230698,234.663,0.463334,425.357,-3.51049,-25.7634,-204.088,85.41,
5034.79,-0.778854,0.233853,234.288,0.450922,424.638,-3.26932,-26.3925,-200.271,85.52,
5054.63,-0.747319,0.236252,233.926,0.438159,423.953,-2.82327,-26.8769,-196.374,85.63,
5077.95,-0.7148,0.237955,233.579,0.425069,423.3,-2.23094,-27.2612,-192.387,85.74,
5096.99,-0.682267,0.238928,233.247,0.411693,422.681,-1.47059,-27.5582,-188.307,85.85,
5117.49,-0.653054,0.239205,232.96,0.398105,422.096,-0.544959,-27.7796,-184.14,85.96,
5139.34,-0.618707,0.238844,232.636,0.384389,421.546,0.521275,-27.9364,-179.89,86.07,
5158.87,-0.588017,0.237945,232.358,0.370635,421.03,1.69315,-28.0372,-175.563,86.18,
5176.2,-0.560809,0.236747,232.122,0.358168,420.591,2.81512,-28.0863,-171.566,86.28,
5194.81,-0.531637,0.23512,231.881,0.344566,420.102,4.18404,-28.098,-166.698,86.4,
5212.92,-0.503195,0.233289,231.66,0.331142,419.728,5.30406,-28.0729,-162.588,86.5,
5230.53,-0.475391,0.231374,231.461,0.317948,419.352,6.47141,-28.0134,-158.016,86.61,
5247.63,-0.448175,0.229485,231.282,0.305017,419.016,7.53429,-27.9239,-153.396,86.72,
5264.23,-0.421443,0.227723,231.126,0.292371,418.72,8.45925,-27.8082,-148.735,86.83,
5280.31,-0.395103,0.226175,230.991,0.280014,418.447,9.27886,-27.6568,-143.61,86.95,
5295.87,-0.36906,0.224906,230.878,0.26794,418.259,9.79363,-27.5136,-139.313,87.05,
5310.91,-0.343207,0.223966,230.787,0.256129,418.097,10.1721,-27.3419,-134.562,87.16,
5325.42,-0.317432,0.223379,230.719,0.244553,417.981,10.3504,-27.1587,-129.79,87.27,
5338.16,-0.291615,0.223153,230.674,0.233175,417.912,10.3326,-26.9676,-125.002,87.38,
5351.67,-0.267993,0.223282,230.652,0.22192,417.889,10.1307,-26.785,-120.2,87.49,
5365.81,-0.239278,0.223722,230.653,0.210773,417.911,9.76002,-26.6079,-115.387,87.6,
5377.11,-0.215023,0.224339,230.674,0.199701,417.978,9.24865,-26.4269,-110.562,87.71,
5390.08,-0.185493,0.225275,230.725,0.188661,418.088,8.62941,-26.246,-105.727,87.82,
5400.41,-0.157982,0.226237,230.795,0.177616,418.242,7.93745,-26.0685,-100.883,87.93,
5411.27,-0.132585,0.227122,230.88,0.167543,418.416,7.27621,-25.9128,-96.4707,88.03,
5421.59,-0.104243,0.227697,230.994,0.159323,418.74,6.48697,-24.5833,-91.2398,88.15,
5431.4,-0.075559,0.226953,231.149,0.164896,419.333,5.93484,-18.2112,-86.9731,88.26,
5440.7,-0.0463066,0.22659,231.357,0.168578,419.932,5.56651,-12.2609,-82.6798,88.36,
5449.57,-0.0166638,0.226446,231.587,0.17082,420.462,5.43105,-7.56869,-78.9793,88.47,
5458.05,0.013212,0.226402,231.833,0.171663,420.958,5.51127,-3.94017,-75.7209,88.58,
5466.21,0.0431769,0.226375,232.093,0.171474,421.488,5.81659,-0.89263,-72.5518,88.7,
5474.05,0.073019,0.226324,232.366,0.170508,421.933,6.20885,1.07951,-70.1501,88.8,
5481.62,0.0964217,0.225952,232.648,0.169086,422.431,6.6371,2.85287,-67.7268,88.91,
5488.94,0.0984384,0.224825,232.938,0.168404,422.934,7.06257,4.71751,-65.5441,89.02,
5495.39,0.0901078,0.224023,233.238,0.16937,423.434,7.57833,7.29602,-63.5032,89.13,
5502.9,0.0768862,0.223757,233.545,0.169927,423.946,7.60799,9.54818,-61.7147,89.24,
5509.59,0.0578194,0.224076,233.859,0.17029,424.476,7.22261,11.4754,-60.1616,89.35,
5515.54,0.0370207,0.225052,234.15,0.171863,425.001,6.35959,13.8397,-58.7878,89.46,
5522.52,0.0104554,0.227041,234.506,0.172647,425.55,5.0174,15.6217,-57.6302,89.57,
5528.8,-0.0139584,0.229636,234.837,0.173555,426.11,3.24054,17.162,-56.6563,89.68,
5534.43,-0.0356108,0.232436,235.142,0.177529,426.58,1.30543,19.3664,-55.9691,89.78,
5540.55,-0.0552675,0.236104,235.512,0.188618,426.974,-1.20172,24.767,-55.3651,89.9,
5546.63,-0.0647693,0.239639,235.85,0.197669,427.333,-3.52243,28.663,-55.3112,90.01,
5552.73,-0.0676278,0.24355,236.155,0.205314,427.691,-5.66509,31.9121,-55.65,90.12,
5558.88,-0.0666562,0.247092,236.486,0.213128,428.024,-7.3305,34.3603,-56.2569,90.22,
5565.12,-0.0636563,0.249981,236.811,0.220343,428.405,-8.77015,36.5778,-57.1968,90.33,
5571.48,-0.0595831,0.252041,237.129,0.227044,428.843,-9.81747,38.528,-58.4898,90.45,
5577.99,-0.0549908,0.253177,237.434,0.233313,429.216,-10.2576,39.8446,-59.7409,90.55,
5584.65,-0.0502546,0.253349,237.723,0.23923,429.632,-10.2946,41.0266,-61.2654,90.66,
5591.49,-0.0456577,0.252573,237.999,0.244871,430.053,-9.8908,41.9796,-62.9171,90.77,
5598.51,-0.0414247,0.250906,238.262,0.250301,430.476,-9.0922,42.7469,-64.6723,90.88,
5605.07,-0.038043,0.248696,238.514,0.255582,430.895,-7.95877,43.365,-66.5118,90.99,
5612.48,-0.0347196,0.245308,238.754,0.260761,431.306,-6.56094,43.8646,-68.4199,91.1,
5620.1,-0.0326462,0.241999,238.962,0.265876,431.704,-4.97585,44.2711,-70.3844,91.21,
5628.67,-0.0312226,0.237614,239.201,0.270956,432.084,-3.30516,44.6052,-72.3949,91.32,
5636.76,-0.0346072,0.233197,239.409,0.276058,432.442,-1.81072,44.8921,-74.4422,91.43,
5644.3,-0.0418869,0.229059,239.588,0.280728,432.747,-0.668191,45.141,-76.3311,91.53,
5652.83,-0.0530982,0.224656,239.774,0.285848,433.088,0.361375,45.4133,-78.6279,91.65,
5661.58,-0.0663391,0.220622,239.948,0.290924,433.382,0.944939,45.6272,-80.7566,91.76,
5670.57,-0.0805207,0.217097,240.126,0.296433,433.659,1.1775,45.808,-82.9026,91.87,
5679.8,-0.0950367,0.214134,240.265,0.301025,433.921,1.07673,45.958,-85.0612,91.98,
5689.27,-0.105286,0.211945,240.407,0.306103,434.146,0.963669,46.0605,-87.0463,92.08,
5698.97,-0.110023,0.210411,240.539,0.311229,434.378,0.783021,46.1411,-89.2403,92.19,
5708.92,-0.112372,0.2092,240.66,0.316406,434.593,0.55618,46.209,-91.4431,92.3,
5719.11,-0.113676,0.208158,240.771,0.32162,434.789,0.297778,46.2691,-93.6537,92.41,
5729.55,-0.114479,0.207206,240.871,0.326865,434.967,0.0216026,46.3233,-95.8716,92.52,
5739.25,-0.115004,0.206295,240.961,0.332133,435.126,-0.259159,46.3721,-98.0959,92.63,
5751.15,-0.115347,0.205388,241.041,0.33742,435.266,-0.532144,46.4159,-100.326,92.74,
5762.32,-0.115555,0.204458,241.11,0.342721,435.388,-0.786178,46.455,-102.56,92.85,
5772.69,-0.115653,0.20357,241.169,0.348033,435.491,-1.01163,46.4897,-104.798,92.96,
5785.4,-0.115682,0.20243,241.217,0.353353,435.575,-1.20073,46.5199,-107.039,93.07,
5797.31,-0.115649,0.201295,241.255,0.358677,435.641,-1.34776,46.5458,-109.282,93.18,
5808.35,-0.115591,0.200178,241.28,0.363519,435.689,-1.44916,46.5675,-111.526,93.29,
5820.73,-0.115517,0.198849,241.298,0.368845,435.716,-1.50057,46.5837,-113.565,93.39,
5833.35,-0.115456,0.197412,241.306,0.374171,435.729,-1.51287,46.5976,-115.808,93.5,
5846.23,-0.115428,0.195723,241.303,0.379979,435.722,-1.4764,46.6082,-118.252,93.62,
5859.35,-0.115454,0.194223,241.291,0.384817,435.699,-1.41012,46.6135,-120.286,93.72,
5872.71,-0.115531,0.192532,241.268,0.389761,435.661,-1.30496,46.5801,-122.514,93.83,
5886.31,-0.115388,0.191575,241.241,0.388232,435.891,-1.17328,43.8975,-124.625,93.94,
5900.15,-0.115335,0.190579,241.222,0.386513,436.138,-1.02351,41.0243,-126.606,94.05,
5914.18,-0.115386,0.189468,241.211,0.385364,436.325,-0.861823,38.7462,-128.291,94.16,
5928.38,-0.115494,0.188277,241.202,0.384644,436.469,-0.688924,36.8937,-129.752,94.27,
5941.42,-0.11386,0.187127,241.188,0.384228,436.569,-0.424824,35.3858,-131.029,94.38,
5957.21,-0.108234,0.186144,241.168,0.383679,436.647,-0.0160299,33.9564,-132.163,94.49,
5971.81,-0.0989529,0.18517,241.144,0.38347,436.691,0.527129,32.812,-133.16,94.6,
5985.17,-0.0890901,0.184263,241.119,0.382682,436.725,1.11062,31.5589,-134.017,94.71,
5999.95,-0.0767616,0.183092,241.086,0.381135,436.775,1.88906,30.1112,-134.781,94.82,
6014.81,-0.0665361,0.181898,241.052,0.3801,436.785,2.64212,28.987,-135.394,94.93,
6029.73,-0.0555308,0.18079,241.018,0.379369,436.775,3.33003,28.1429,-135.854,95.03,
6044.7,-0.0484082,0.179315,240.975,0.378744,436.742,3.94373,27.3511,-136.299,95.15,
6059.71,-0.0470934,0.178073,240.937,0.378347,436.702,4.30203,26.8387,-136.602,95.25,
6074.75,-0.0482162,0.17701,240.89,0.377988,436.644,4.51277,26.339,-136.905,95.37,
6089.82,-0.0502461,0.176393,240.849,0.377794,436.589,4.49045,26.0111,-137.114,95.47,
6104.92,-0.0524988,0.176259,240.803,0.377672,436.525,4.26228,25.7199,-137.308,95.58,
6120.03,-0.0546414,0.176588,240.756,0.377635,436.457,3.83912,25.4856,-137.471,95.69,
6135.16,-0.0564943,0.177331,240.708,0.377669,436.385,3.24974,25.2966,-137.61,95.8,
6150.31,-0.0579538,0.178416,240.659,0.377766,436.31,2.53,25.1441,-137.73,95.91,
6165.46,-0.0589612,0.179756,240.609,0.377914,436.23,1.72033,25.0215,-137.834,96.02,
6180.63,-0.0594907,0.181257,240.559,0.378103,436.147,0.863385,24.9234,-137.925,96.13,
6195.81,-0.059544,0.182822,240.508,0.37832,436.059,0.00186366,24.8458,-138.007,96.24,
6209.61,-0.0591463,0.184356,240.456,0.378555,435.968,-0.823561,24.7849,-138.08,96.35,
6224.8,-0.0569203,0.185727,240.404,0.378807,435.873,-1.49856,24.7409,-138.152,96.46,
6240,-0.05031,0.187285,240.35,0.379064,435.775,-2.01091,24.7179,-138.221,96.57,
6255.21,-0.042452,0.188409,240.296,0.379293,435.675,-2.32822,24.7031,-138.287,96.68,
6270.43,-0.034658,0.189087,240.246,0.379468,435.584,-2.42986,24.691,-138.345,96.78,
6285.65,-0.0258467,0.18942,240.19,0.37963,435.484,-2.33513,24.6757,-138.406,96.89,
6300.88,-0.0170493,0.189324,240.129,0.379781,435.375,-1.99831,24.6555,-138.469,97.01,
6316.11,-0.0084552,0.188835,240.077,0.379898,435.284,-1.55232,24.6357,-138.518,97.11,
6331.35,-0.000187539,0.18801,240.02,0.380028,435.183,-0.917403,24.6117,-138.568,97.22,
6346.6,0.00767789,0.186925,239.962,0.38017,435.08,-0.166696,24.5867,-138.614,97.33,
6361.85,0.0150989,0.185667,239.903,0.38033,434.975,0.65976,24.5621,-138.655,97.44,
6377.1,0.0198776,0.184217,239.845,0.380519,434.868,1.4308,24.5431,-138.694,97.55,
6392.36,0.019201,0.182586,239.785,0.380745,434.756,2.0749,24.5441,-138.732,97.66,
6407.62,0.0147308,0.181046,239.725,0.380972,434.643,2.56812,24.5593,-138.77,97.77,
6422.89,0.00705317,0.179746,239.663,0.381179,434.529,2.81195,24.5798,-138.809,97.88,
6436.77,-0.00282663,0.178825,239.601,0.381351,434.415,2.81417,24.598,-138.847,97.99,
6452.05,-0.0124891,0.178404,239.539,0.381492,434.303,2.56492,24.6056,-138.883,98.1,
6467.32,-0.0232699,0.17841,239.476,0.381617,434.192,2.07846,24.6013,-138.917,98.21,
6482.61,-0.0348004,0.178928,239.413,0.381744,434.08,1.3852,24.5866,-138.947,98.32,
6497.89,-0.0431548,0.179855,239.35,0.381893,433.968,0.591543,24.564,-138.974,98.43,
6513.18,-0.0473193,0.181111,239.291,0.382079,433.863,-0.154385,24.5484,-138.998,98.53,
6528.47,-0.0485128,0.182642,239.221,0.382338,433.735,-1.04299,24.541,-139.024,98.65,
6543.77,-0.0482787,0.184123,239.162,0.382559,433.626,-1.72409,24.5398,-139.045,98.75,
6559.06,-0.0472898,0.185421,239.097,0.382793,433.503,-2.3715,24.541,-139.067,98.86,
6574.36,-0.0458717,0.18645,239.031,0.383011,433.38,-2.8848,24.5434,-139.089,98.97,
6589.66,-0.0442126,0.187153,238.964,0.383208,433.256,-3.24556,24.5457,-139.11,99.08,
6604.97,-0.0424978,0.187359,238.897,0.386317,433.07,-3.44396,25.6155,-139.181,99.19,
6620.28,-0.0407897,0.187192,238.828,0.389484,432.869,-3.47658,26.8612,-139.288,99.3,
6635.62,-0.0391794,0.186668,238.758,0.392455,432.679,-3.35099,27.863,-139.53,99.41,
6650.99,-0.0377467,0.185812,238.686,0.395168,432.498,-3.0821,28.6495,-139.868,99.52,
6664.99,-0.0365579,0.184656,238.611,0.397693,432.324,-2.69088,29.2756,-140.281,99.63,
6681.85,-0.0356619,0.183249,238.535,0.400071,432.153,-2.20286,29.7728,-140.753,99.74,
6697.37,-0.0350903,0.181647,238.455,0.402331,431.984,-1.64663,30.1671,-141.272,99.85,
6711.52,-0.034864,0.180077,238.38,0.404305,431.829,-1.10706,30.454,-141.776,99.95,
6728.58,-0.0349584,0.178122,238.288,0.406594,431.642,-0.449856,30.7268,-142.411,100.07,
6744.28,-0.0353761,0.176331,238.199,0.408632,431.467,0.131956,30.9222,-143.016,100.18,
6758.61,-0.0360028,0.174759,238.116,0.410446,431.305,0.621191,31.0637,-143.58,100.28,
6774.44,-0.0369235,0.173144,238.021,0.412407,431.105,1.13417,31.197,-144.27,100.4,
6790.34,-0.037967,0.171698,237.923,0.414341,430.918,1.52315,31.2908,-144.912,100.51,
6806.32,-0.0380667,0.170509,237.821,0.416253,430.744,1.8293,31.3549,-145.502,100.61,
6822.36,-0.0372336,0.169572,237.717,0.418151,430.548,2.09257,31.4064,-146.154,100.72,
6838.48,-0.0360385,0.168855,237.608,0.420041,430.347,2.27786,31.4436,-146.809,100.83,
6854.67,-0.0346929,0.168348,237.496,0.421925,430.141,2.38455,31.4699,-147.464,100.94,
6870.93,-0.0332589,0.168048,237.381,0.423803,429.93,2.41395,31.4875,-148.119,101.05,
6887.26,-0.0317401,0.167949,237.263,0.425677,429.714,2.37008,31.498,-148.772,101.16,
6903.66,-0.0301194,0.168039,237.141,0.427546,429.492,2.2598,31.5028,-149.424,101.27,
6920.14,-0.0283753,0.168301,237.015,0.42941,429.264,2.09248,31.5029,-150.073,101.38,
6936.68,-0.0264685,0.16876,236.887,0.429638,429.068,1.87937,30.9999,-150.672,101.49,
6953.3,-0.0243882,0.169376,236.756,0.428509,428.922,1.63119,29.7011,-151.28,101.6,
6968.45,-0.0223585,0.170011,236.622,0.427415,428.753,1.36006,28.6331,-151.743,101.71,
6985.16,-0.0199754,0.17076,236.487,0.426512,428.566,1.07905,27.7289,-152.11,101.82,
7001.9,-0.0172012,0.171606,236.349,0.425618,428.368,0.801279,26.9272,-152.386,101.93,
7018.68,-0.0147613,0.172304,236.223,0.424973,428.175,0.561932,26.3434,-152.569,102.03,
7035.47,-0.0119581,0.17304,236.07,0.424336,427.931,0.303438,25.7776,-152.719,102.15,
7052.27,-0.00904982,0.173778,235.929,0.423858,427.699,0.103865,25.3647,-152.802,102.26,
7069.08,-0.00606085,0.174324,235.8,0.423491,427.483,-0.0401032,25.0591,-152.841,102.36,
7085.9,-0.00301796,0.174837,235.657,0.423024,427.241,-0.152523,24.7504,-152.847,102.47,
7102.71,5.07176e-005,0.175249,235.514,0.422417,427.002,-0.214402,24.3957,-152.825,102.58,
7119.52,0.00311672,0.175557,235.371,0.421896,426.757,-0.225454,24.1207,-152.766,102.69,
