GAE/ACALTF,GAE/ACPHIR,GAE/ACPSIR,GAE/IAIRSPK,GAE/THETAR,GAE/UBODYF,GAE/VBODYF,GAE/WBODYF,GAE/Z1DOTF,JoystickX,JoystickY,zzSCENARIO/SYSTEM_TIME,
3580.11,-0.125131,4.97982,131.596,0.640699,229.435,15.6331,42.7968,-104.779,0,0,75.32,
3591.61,-0.10767,4.98157,131.43,0.635926,229.377,15.8439,41.5031,-104.405,0,0,75.43,
3603.08,-0.090215,4.98339,131.272,0.630466,229.348,16.0257,40.2427,-103.996,0,0,75.54,
3614.49,-0.0742116,4.98515,131.122,0.624662,229.321,16.1306,39.1276,-103.565,0,0,75.64,
3625.85,-0.0600274,4.9869,130.98,0.618582,229.298,16.1761,37.9567,-103.024,0,0,75.76,
3637.15,-0.0474569,4.98871,130.846,0.612257,229.28,16.1191,36.7454,-102.359,0,0,75.87,
3648.38,-0.0384214,4.99052,130.718,0.605671,229.269,15.8991,35.8092,-101.747,0,0,75.98,
3658.51,-0.0335956,4.99226,130.609,0.599399,229.27,15.5376,34.9314,-101.017,0,0,76.08,
3669.59,-0.0306137,4.99447,130.499,0.592222,229.285,14.9976,34.0111,-100.23,0,0,76.19,
3680.57,-0.0294988,4.99707,130.399,0.584804,229.316,14.3052,33.1355,-99.4689,0,0,76.29,
3692.45,-0.0295911,5.00039,130.303,0.577549,229.342,13.4024,32.4055,-98.5074,0,0,76.42,
3703.23,-0.0302272,5.00388,130.224,0.57275,229.311,12.457,32.2691,-97.5732,0,0,76.53,
3712.94,-0.0308847,5.00746,130.16,0.56844,229.291,11.514,32.1782,-96.6229,0,0,76.63,
3723.52,-0.0314448,5.01183,130.093,0.563257,229.282,10.2959,32.096,-95.6644,0,0,76.74,
3733.99,-0.0316461,5.01662,130.047,0.557166,229.322,9.11468,31.774,-94.6903,0,0,76.85,
3744.36,-0.0313534,5.02181,130.006,0.550275,229.417,8.0034,31.1436,-93.7076,0,0,76.96,
3754.61,-0.0305342,5.02728,129.977,0.541718,229.557,6.75536,30.2849,-92.778,0,0,77.07,
3764.76,-0.0291779,5.03296,129.962,0.532215,229.75,5.38126,29.1501,-91.6126,0,0,77.18,
3774.78,-0.0273082,5.03876,129.96,0.522198,229.928,4.12591,28.0574,-90.4828,0,0,77.29,
3784.67,-0.0249622,5.04459,129.973,0.511922,230.136,3.0001,27.0769,-89.4014,0,0,77.4,
3794.43,-0.0221742,5.05039,130.001,0.501429,230.353,1.79079,26.0306,-88.1495,0,0,77.5,
3804.05,-0.0189734,5.05607,130.045,0.490599,230.587,0.624221,24.9823,-86.8358,0,0,77.61,
3813.52,-0.0153912,5.06159,130.104,0.479167,230.843,-0.487396,23.8868,-85.4562,0,0,77.73,
3821.99,-0.0118388,5.0664,130.179,0.467516,231.116,-1.53281,22.7996,-84.0166,0,0,77.83,
3831.16,-0.00726026,5.07183,130.271,0.456134,231.396,-2.50141,21.8526,-82.5128,0,0,77.94,
3840.97,-0.00280809,5.07644,130.38,0.444983,231.686,-3.38354,21.0371,-80.9498,0,0,78.06,
3849.78,0.00180392,5.08066,130.505,0.433907,231.994,-4.1736,20.307,-79.3346,0,0,78.16,
3858.4,0.00631088,5.08442,130.646,0.422701,232.323,-4.86811,19.6151,-77.6698,0,0,78.28,
3866.09,0.010322,5.08744,130.787,0.411374,232.675,-5.45818,18.937,-75.9607,0,0,78.38,
3874.35,0.0150694,5.09053,130.973,0.400238,233.046,-5.93948,18.3532,-74.2056,0,0,78.49,
3882.43,0.0189753,5.09285,131.16,0.389297,233.439,-6.30881,17.8603,-72.4084,0,0,78.6,
3890.3,0.0232058,5.09453,131.345,0.379505,233.816,-6.54592,17.4819,-70.7423,0,0,78.71,
3897.97,0.0273419,5.09589,131.563,0.368896,234.256,-6.69793,17.1048,-68.7074,0,0,78.82,
3905.43,0.031351,5.09676,131.798,0.358448,234.724,-6.73715,16.8473,-66.9854,0,0,78.93,
3912.69,0.0351967,5.09714,132.05,0.348143,235.22,-6.65456,16.5957,-64.8917,0,0,79.04,
3919.73,0.0388418,5.09706,132.32,0.337983,235.746,-6.48974,16.4285,-63.1269,0,0,79.15,
3925.94,0.0422498,5.09653,132.607,0.327975,236.302,-6.21325,16.2869,-61.1674,0,0,79.25,
3933.17,0.0453862,5.09559,132.912,0.318119,236.888,-5.84415,16.1853,-59.0109,0,0,79.37,
3939.56,0.0482202,5.09428,133.234,0.308415,237.504,-5.39091,16.1198,-57.0197,0,0,79.48,
3945.18,0.0507253,5.09262,133.574,0.298847,238.149,-4.86307,16.0842,-55.1994,0,0,79.58,
3951.15,0.0526973,5.09086,133.898,0.289237,238.826,-4.2711,16.0475,-53.1872,0,0,79.69,
3957.41,0.0546214,5.08833,134.308,0.277443,239.562,-3.62665,15.5765,-51.1512,0,0,79.8,
3962.91,0.0558694,5.08544,134.704,0.25973,240.415,-2.94365,13.7111,-49.0791,0,0,79.91,
3967.71,0.0566312,5.08263,135.081,0.242713,241.22,-2.30105,11.725,-46.9321,0,0,80.02,
3972.76,0.0571136,5.07948,135.515,0.224722,242.105,-1.51398,9.66832,-44.6419,0,0,80.13,
3977.55,0.0572433,5.07631,135.968,0.207379,243.08,-0.787772,8.05495,-42.2237,0,0,80.24,
3982.07,0.0569948,5.07289,136.486,0.189107,243.992,-0.0672808,6.6677,-39.6925,0,0,80.35,
3986.31,0.0564898,5.07014,136.938,0.174878,244.839,0.574312,5.65762,-37.3124,0,0,80.46,
3990.25,0.0556653,5.06739,137.455,0.162358,245.783,1.25588,5.38574,-34.3649,0,0,80.57,
3993.9,0.0545666,5.06486,137.995,0.15175,246.752,1.95885,5.66122,-31.6211,0,0,80.68,
3997.24,0.0532006,5.06257,138.557,0.142397,247.845,2.55543,6.2323,-28.8782,0,0,80.79,
4000.28,0.0515864,5.06056,139.141,0.134714,248.779,3.05002,7.08226,-26.4037,0,0,80.89,
4003.02,0.0497412,5.05883,139.747,0.128184,249.831,3.53349,8.25737,-23.7187,0,0,81,
4005.47,0.0476934,5.05744,140.374,0.123627,250.901,3.94598,9.80848,-20.8725,0,0,81.12,
4007.64,0.0454811,5.05639,141.022,0.120811,251.979,4.27923,11.7616,-18.5708,0,0,81.23,
4009.37,0.0433567,5.05569,141.688,0.117962,253.082,4.52687,13.633,-16.1455,0,0,81.33,
4011.03,0.0407015,5.05506,142.373,0.112871,254.244,4.68577,14.8579,-13.8235,0,0,81.44,
4012.44,0.0384462,5.05479,143.01,0.107292,255.45,4.75623,15.8065,-11.599,0,0,81.55,
4013.7,0.0357406,5.05481,143.793,0.10171,256.687,4.73925,16.6877,-9.43297,0,0,81.66,
4014.61,0.0333056,5.05513,144.528,0.0961279,257.956,4.6373,17.5033,-7.32216,0,0,81.78,
4015.24,0.0311643,5.05568,145.209,0.0910755,259.136,4.47428,18.2623,-5.26317,0,0,81.88,
4015.72,0.0289234,5.05655,146.043,0.0850653,260.583,4.19643,18.9725,-3.25309,0,0,81.99,
4015.98,0.0268372,5.05767,146.823,0.0796115,261.939,3.87057,19.6386,-1.28924,0,0,82.1,
4016.03,0.0249368,5.05902,147.543,0.0746318,263.196,3.52255,20.1871,0.457568,0,0,82.21,
4015.86,0.0232477,5.06057,148.349,0.0692517,264.602,3.09134,20.7603,2.33902,0,0,82.32,
4015.49,0.0217894,5.06228,149.167,0.0639954,266.031,2.57442,21.3607,4.34637,0,0,82.43,
4014.93,0.0205766,5.06413,149.998,0.0588721,267.482,2.06915,21.8918,6.14577,0,0,82.54,
4014.16,0.0196191,5.06607,150.841,0.0538906,268.954,1.59301,22.3613,7.74823,0,0,82.64,
4013.2,0.0189218,5.06808,151.696,0.0499146,270.432,1.06078,23.0143,9.46047,0,0,82.75,
4012.06,0.0184667,5.07019,152.561,0.0498922,271.835,0.529477,24.689,11.1247,0,0,82.87,
4010.74,0.0182379,5.0723,153.431,0.0506994,273.22,0.0090966,26.5441,12.6941,0,0,82.98,
4009.4,0.0182283,5.07421,154.304,0.053329,274.564,-0.490015,28.7113,14.1164,0,0,83.08,
4007.79,0.018418,5.07627,155.097,0.0581087,275.838,-0.958545,31.3434,15.3839,0,0,83.19,
4005.87,0.0188418,5.07843,156.043,0.0638647,277.067,-1.38843,34.0913,16.4588,0,0,83.3,
4004.01,0.0194117,5.0803,156.905,0.0701337,278.267,-1.773,36.785,17.3192,0,0,83.42,
4002.24,0.0200616,5.08189,157.682,0.0762741,279.438,-2.10693,39.4226,17.9647,0,0,83.52,
4000.24,0.0208979,5.08351,158.528,0.0834946,280.477,-2.36352,42.0016,18.3968,0,0,83.63,
3998.21,0.0218381,5.08498,159.439,0.0918916,281.693,-2.60982,44.516,18.6169,0,0,83.74,
3996.16,0.0228563,5.08626,160.187,0.0976592,282.736,-2.76217,46.4028,18.6515,0,0,83.85,
3994.11,0.023936,5.08731,161.001,0.101717,284.007,-2.87341,47.5755,18.4886,0,0,83.96,
3992.09,0.0250571,5.08816,161.807,0.10464,285.327,-2.92592,48.3909,18.2227,0,0,84.07,
3990.1,0.0261923,5.08876,162.68,0.104598,286.924,-2.91808,48.2238,17.8811,0,0,84.18,
3988.15,0.0273258,5.08915,163.405,0.103486,288.453,-2.85396,47.6789,17.5044,0,0,84.29,
3986.25,0.0284381,5.08938,164.201,0.102648,289.829,-2.75133,47.2456,17.1791,0,0,84.39,
3984.55,0.0295125,5.0895,164.995,0.103552,291.263,-2.59332,47.2342,16.8216,0,0,84.5,
3982.55,0.0305261,5.08949,165.785,0.105173,292.643,-2.39243,47.4999,16.4668,0,0,84.62,
3980.76,0.0314612,5.08936,166.568,0.107341,294.001,-2.15402,47.8441,16.063,0,0,84.73,
3979.18,0.0322372,5.08919,167.345,0.111658,295.253,-1.88383,48.7578,15.6042,0,0,84.83,
3977.49,0.0329958,5.08895,168.112,0.116878,296.445,-1.58793,49.9114,15.0685,0,0,84.94,
3975.72,0.033695,5.08865,168.868,0.12235,297.617,-1.273,51.0435,14.4214,0,0,85.05,
3974.17,0.0342109,5.08829,169.612,0.128165,298.767,-0.945909,52.1647,13.6591,0,0,85.17,
3972.85,0.0345772,5.08796,170.277,0.134364,299.856,-0.613416,53.4836,12.7802,0,0,85.27,
3971.49,0.0348654,5.08759,170.993,0.141574,300.907,-0.282075,54.8293,11.7797,0,0,85.38,
3970.25,0.0350345,5.08723,171.756,0.14971,301.932,0.041725,56.1283,10.6458,0,0,85.49,
3969.14,0.0350892,5.08689,172.376,0.157418,302.93,0.352026,57.3853,9.38212,0,0,85.6,
3968.18,0.0350366,5.08659,173.041,0.164623,303.813,0.617838,58.4915,7.99161,0,0,85.71,
3967.38,0.0348859,5.08634,173.688,0.172756,304.758,0.911125,59.7731,6.47725,0,0,85.82,
3966.74,0.0346481,5.08615,174.316,0.181097,305.675,1.13052,60.8032,4.99574,0,0,85.93,
3966.3,0.0343356,5.08605,174.929,0.189638,306.57,1.34239,61.8982,3.25379,0,0,86.04,
3966.05,0.0339614,5.08603,175.528,0.198369,307.446,1.52094,62.9538,1.3971,0,0,86.15,
3966.01,0.0335397,5.0861,176.112,0.207285,308.3,1.66442,63.9705,-0.571253,0,0,86.25,
3966.2,0.0330779,5.08624,176.68,0.215446,309.171,1.77189,64.7714,-2.8169,0,0,86.37,
3966.62,0.0325704,5.08637,177.233,0.220414,310.25,1.84804,64.406,-4.97939,0,0,86.48,
3967.2,0.0320988,5.08657,177.77,0.225269,311.318,1.87931,64.0357,-6.95301,0,0,86.58,
3968.08,0.0315816,5.08691,178.292,0.23021,312.35,1.88103,63.6686,-9.1125,0,0,86.69,
3969.19,0.0310776,5.08729,178.753,0.235213,313.347,1.8503,63.336,-11.2617,0,0,86.8,
3970.67,0.0305537,5.08784,179.289,0.239996,314.325,1.78947,62.9623,-13.3993,0,0,86.91,
3972.11,0.0301472,5.08837,179.723,0.24415,315.203,1.70144,62.5188,-15.5287,0,0,87.02,
3973.93,0.0297377,5.089,180.186,0.248204,316.16,1.60053,62.0333,-17.4355,0,0,87.12,
3975.97,0.0293649,5.08971,180.68,0.250142,317.333,1.45734,60.6895,-19.6954,0,0,87.24,
3978.24,0.0290495,5.09034,181.088,0.251632,318.405,1.30898,59.3959,-21.6955,0,0,87.35,
3980.72,0.0287955,5.09108,181.533,0.253014,319.351,1.16309,58.3116,-23.6017,0,0,87.46,
3983.41,0.0286044,5.09187,181.973,0.254559,320.365,0.994004,57.2051,-25.4239,0,0,87.57,
3986.29,0.0284774,5.09269,182.409,0.256136,321.44,0.803592,56.0959,-27.1689,0,0,87.68,
3989.37,0.0284148,5.09353,182.839,0.257747,322.311,0.643588,55.2448,-28.6937,0,0,87.78,
3992.62,0.0284158,5.09438,183.264,0.259397,323.245,0.469644,54.3808,-30.309,0,0,87.89,
3995.73,0.0284785,5.09522,183.683,0.261091,324.154,0.301187,53.588,-31.8651,0,0,88,
3999.64,0.0285998,5.09606,184.096,0.262829,325.039,0.141398,52.7994,-33.5014,0,0,88.12,
4003.4,0.0287757,5.09688,184.503,0.264616,325.903,-0.00685994,52.1991,-34.821,0,0,88.23,
4006.95,0.0289786,5.09761,184.904,0.266454,326.745,-0.141084,51.5949,-36.231,0,0,88.33,
4011.01,0.0292436,5.09837,185.3,0.268344,327.568,-0.259177,51.0457,-37.6018,0,0,88.44,
4015.21,0.0295459,5.09909,185.654,0.270288,328.371,-0.359469,50.5479,-38.9378,0,0,88.55,
4019.56,0.0298769,5.09977,186.038,0.271955,329.091,-0.440733,50.0525,-40.2395,0,0,88.66,
4024.05,0.0302243,5.10037,186.417,0.273052,329.904,-0.502184,49.3416,-41.5083,0,0,88.77,
4028.68,0.0305787,5.10088,186.792,0.273122,330.826,-0.543495,48.344,-42.7223,0,0,88.88,
4033.43,0.030932,5.1013,187.199,0.27192,331.714,-0.564805,47.0263,-43.8706,0,0,88.99,
4038.31,0.0312845,5.1017,187.571,0.270673,332.59,-0.566734,45.7461,-44.9258,0,0,89.1,
4043.3,0.0316282,5.10197,187.909,0.269469,333.373,-0.552542,44.6408,-45.8817,0,0,89.21,
4048.4,0.031956,5.10222,188.28,0.268065,334.222,-0.520516,43.4916,-46.7428,0,0,89.32,
4053.58,0.0322619,5.10242,188.686,0.266486,335.135,-0.467727,42.3106,-47.5177,0,0,89.43,
4058.84,0.0325404,5.10257,189.025,0.265195,335.884,-0.404968,41.3225,-48.2095,0,0,89.54,
4064.17,0.0327864,5.10268,189.399,0.263801,336.696,-0.337824,40.4959,-48.7728,0,0,89.65,
4069.57,0.0329958,5.10276,189.773,0.262439,337.498,-0.255003,39.6611,-49.3265,0,0,89.75,
4075.03,0.0331652,5.10281,190.148,0.261113,338.291,-0.165178,38.8993,-49.8589,0,0,89.87,
4080.53,0.0332926,5.10285,190.524,0.259827,339.076,-0.0709277,38.2061,-50.251,0,0,89.98,
4085.58,0.0333557,5.10281,190.902,0.256405,339.916,0.0251169,37.0225,-50.5943,0,0,90.08,
4091.16,0.0334056,5.10264,191.287,0.249847,340.882,0.137545,34.716,-50.8774,0,0,90.19,
4097.27,0.0374043,5.10265,191.682,0.243289,341.839,0.432554,32.5063,-50.9956,0,0,90.3,
4102.88,0.0465181,5.10279,192.087,0.237266,342.765,0.887378,30.6725,-50.9291,0,0,90.41,
4107.96,0.0585395,5.10291,192.462,0.232054,343.592,1.45606,29.2012,-50.7382,0,0,90.51,
4113.53,0.075456,5.10293,192.877,0.226722,344.478,2.2443,27.7069,-50.359,0,0,90.63,
4119.04,0.0964835,5.10285,193.333,0.221408,345.419,3.37464,26.5726,-49.8801,0,0,90.74,
4124.5,0.122532,5.10269,193.756,0.216954,346.265,4.62935,25.6104,-49.2942,0,0,90.85,
4129.89,0.151205,5.10233,194.143,0.213243,347.023,5.9047,24.8583,-48.6817,0,0,90.96,
4135.2,0.175174,5.1015,194.572,0.209557,347.844,7.19373,24.1758,-47.8963,0,0,91.07,
4140.43,0.193779,5.10076,195.004,0.207745,348.695,8.61655,24.1073,-47.1488,0,0,91.18,
4145.58,0.210285,5.10082,195.44,0.209177,349.326,9.74146,25.2846,-46.3541,0,0,91.29,
4150.64,0.222941,5.101,195.878,0.210161,350.04,10.8044,26.1426,-45.7276,0,0,91.39,
4155.64,0.231797,5.10151,196.318,0.211012,350.765,11.6589,27.0116,-45.1226,0,0,91.5,
4160.57,0.238001,5.1025,196.76,0.211606,351.506,12.2792,27.8375,-44.5514,0,0,91.62,
4165.44,0.242983,5.10412,197.205,0.211987,352.265,12.6627,28.4525,-44.135,0,0,91.73,
4169.84,0.250006,5.10652,197.654,0.211848,353.045,12.9456,28.9845,-43.698,0,0,91.83,
4174.62,0.263837,5.10886,198.107,0.208746,353.923,13.2171,28.4099,-43.2592,0,0,91.94,
4179.78,0.287782,5.11227,198.565,0.20461,354.842,13.5371,27.389,-42.7647,0,0,92.05,
4184.45,0.31784,5.116,199.028,0.200342,355.764,13.9314,26.3466,-42.1581,0,0,92.17,
4188.63,0.349083,5.11972,199.452,0.196582,356.597,14.3659,25.3966,-41.4421,0,0,92.27,
4193.15,0.38548,5.12343,199.922,0.191091,357.541,14.8356,24.0194,-40.596,0,0,92.38,
4197.57,0.422954,5.12722,200.398,0.185576,358.574,15.3081,22.7139,-39.6293,0,0,92.49,
4201.87,0.460821,5.131,200.879,0.179347,359.522,15.7693,21.4607,-38.5077,0,0,92.6,
4206.05,0.498805,5.13498,201.366,0.174266,360.381,16.1618,20.455,-37.3753,0,0,92.71,
4210.08,0.53624,5.13922,201.86,0.16882,361.325,16.5156,19.5389,-36.0239,0,0,92.82,
4213.96,0.565847,5.14459,202.354,0.16539,362.316,16.5539,19.5575,-34.6126,0,0,92.93,
4217.7,0.581897,5.15234,202.851,0.165852,363.054,16.3415,21.574,-33.3155,0,0,93.04,
4221.31,0.590514,5.16028,203.355,0.165789,363.883,15.935,23.2952,-32.227,0,0,93.14,
4224.48,0.595897,5.16862,203.865,0.165067,364.74,15.216,24.9642,-31.1528,0,0,93.25,
4228.16,0.600188,5.17804,204.38,0.164606,365.597,14.2237,26.9418,-30.1207,0,0,93.37,
4231.43,0.604286,5.1878,204.899,0.16339,366.479,12.9994,28.3413,-29.2899,0,0,93.48,
4234.33,0.608314,5.19696,205.423,0.161626,367.383,11.5998,29.6605,-28.6217,0,0,93.58,
4237.44,0.613327,5.20727,205.95,0.15943,368.303,10.0866,30.7838,-27.9633,0,0,93.69,
4240.76,0.619634,5.21871,206.481,0.156924,369.234,8.52244,31.7487,-27.3684,0,0,93.81,
4243.47,0.626229,5.22926,207.014,0.154216,370.172,6.96766,32.5838,-26.8225,0,0,93.91,
4246.66,0.633594,5.23975,207.549,0.151403,371.113,5.47849,33.3111,-26.3135,0,0,94.03,
4249.26,0.640922,5.24915,208.034,0.148831,371.966,4.22409,33.9473,-25.8314,0,0,94.13,
4252.08,0.649617,5.26018,208.616,0.145808,372.989,2.8912,34.5057,-25.3683,0,0,94.24,
4254.85,0.658897,5.26998,209.148,0.1432,373.925,1.87182,35.0062,-24.9186,0,0,94.35,
4257.57,0.668666,5.2786,209.631,0.141021,374.774,1.13679,35.4275,-24.4763,0,0,94.46,
4260.24,0.678813,5.28768,210.163,0.138836,375.71,0.555921,35.8314,-24.0401,0,0,94.57,
4262.86,0.689228,5.29633,210.694,0.136916,376.65,0.204354,36.2124,-23.6066,0,0,94.68,
4265.44,0.699791,5.30455,211.225,0.135287,377.594,0.135594,36.5128,-23.1743,0,0,94.79,
4267.96,0.710346,5.31235,211.756,0.133964,378.542,0.286118,36.7496,-22.7812,0,0,94.89,
4270.22,0.720809,5.31977,212.288,0.132947,379.494,0.658346,36.9754,-22.3481,0,0,95,
4272.88,0.730975,5.32686,212.821,0.13223,380.449,1.22003,37.1703,-21.9194,0,0,95.11,
4275.26,0.740361,5.33364,213.355,0.131792,381.407,1.93032,37.3375,-21.4978,0,0,95.23,
4277.39,0.747997,5.3396,213.89,0.1316,382.367,2.74113,37.4834,-21.0895,0,0,95.33,
4279.69,0.755042,5.34599,214.425,0.131606,383.327,3.5994,37.614,-20.6993,0,0,95.44,
4282.15,0.761156,5.35286,214.961,0.131745,384.287,4.4687,37.7355,-20.324,0,0,95.55,
4284.37,0.765796,5.35917,215.498,0.131943,385.246,5.32075,37.8545,-19.9618,0,0,95.66,
4286.35,0.769211,5.36497,215.987,0.132131,386.206,6.10225,37.976,-19.6275,0,0,95.77,
4288.49,0.771436,5.37143,216.524,0.132305,387.165,6.76655,38.1002,-19.3229,0,0,95.88,
4290.79,0.772622,5.37877,217.11,0.132463,388.124,7.30333,38.2496,-19.0416,0,0,95.99,
4292.68,0.773134,5.38658,217.647,0.133301,389.039,7.69695,38.8396,-18.7928,0,0,96.1,
4294.74,0.773299,5.39401,218.132,0.134003,389.861,7.92174,39.5085,-18.5837,0,0,96.21,
4296.78,0.773208,5.40236,218.663,0.13449,390.771,8.0231,40.0743,-18.4323,0,0,96.32,
4298.8,0.773025,5.41093,219.239,0.134722,391.771,7.96551,40.5686,-18.3294,0,0,96.43,
4300.81,0.772854,5.41973,219.717,0.134696,392.607,7.79288,41.0021,-18.27,0,0,96.54,
4302.82,0.772531,5.42675,220.241,0.132432,393.631,7.48695,40.3979,-18.2159,0,0,96.64,
4304.82,0.77241,5.43404,220.77,0.130047,394.674,7.07885,39.7176,-18.1637,0,0,96.75,
4306.81,0.772853,5.44155,221.302,0.127527,395.713,6.62005,39.1455,-18.0366,0,0,96.87,
4308.78,0.775926,5.44943,221.838,0.124968,396.746,6.19247,38.6739,-17.8418,0,0,96.98,
4310.55,0.780619,5.4576,222.377,0.122496,397.769,5.7853,38.3418,-17.603,0,0,97.08,
4312.48,0.786119,5.46591,222.918,0.120126,398.787,5.41364,38.106,-17.3271,0,0,97.19,
4314.54,0.792061,5.47431,223.462,0.117871,399.799,5.09007,37.9437,-17.0189,0,0,97.3,
4316.39,0.79827,5.48275,224.007,0.115738,400.809,4.82454,37.8384,-16.683,0,0,97.41,
4318.04,0.804071,5.49042,224.505,0.11391,401.724,4.6243,37.7779,-16.3232,0,0,97.52,
4319.82,0.81057,5.49886,225.053,0.112023,402.821,4.49382,37.7527,-15.9429,0,0,97.63,
4321.55,0.81715,5.50727,225.604,0.110113,403.826,4.43474,37.7555,-15.545,0,0,97.74,
4323.24,0.8223,5.51559,226.155,0.10854,404.83,4.34727,37.7785,-15.1845,0,0,97.85,
4324.9,0.825183,5.52378,226.707,0.107214,405.745,4.26531,37.7984,-14.8205,0,0,97.96,
4326.51,0.827104,5.53196,227.26,0.105836,406.751,4.17337,37.8343,-14.4896,0,0,98.07,
4328.08,0.828635,5.54017,227.814,0.104525,407.849,4.07215,37.8939,-14.0958,0,0,98.18,
4329.61,0.830023,5.54843,228.369,0.103272,408.764,3.98109,37.9669,-13.7403,0,0,98.29,
4331.11,0.831349,5.55673,228.925,0.102077,409.769,3.90086,38.0465,-13.4236,0,0,98.4,
4332.43,0.83251,5.56507,229.482,0.100941,410.775,3.81759,38.1461,-13.0834,0,0,98.5,
4333.98,0.833869,5.57334,230.039,0.0997638,411.785,3.74198,38.2075,-12.7213,0,0,98.62,
4335.36,0.835122,5.58165,230.596,0.098654,412.795,3.67121,38.2746,-12.3977,0,0,98.73,
4336.59,0.836275,5.58923,231.155,0.0976113,413.805,3.6232,38.3488,-12.1095,0,0,98.83,
4337.91,0.83756,5.59837,231.713,0.0966388,414.813,3.58311,38.4443,-11.8005,0,0,98.94,
4339.19,0.838843,5.60601,232.221,0.0957357,415.821,3.55589,38.5509,-11.5016,0,0,99.05,
4340.44,0.8401,5.61444,232.78,0.0949739,416.736,3.54128,38.6662,-11.2138,0,0,99.16,
4341.66,0.841314,5.62283,233.34,0.0940613,417.837,3.53871,38.7498,-10.9366,0,0,99.27,
4342.85,0.842512,5.63124,233.899,0.0933633,418.755,3.54765,38.8439,-10.6704,0,0,99.38,
4344.01,0.843806,5.64046,234.509,0.0925941,419.854,3.5669,38.948,-10.4148,0,0,99.49,
4345.14,0.844872,5.64817,235.017,0.092009,420.769,3.59207,39.0508,-10.1707,0,0,99.6,
4346.25,0.846032,5.65668,235.576,0.0914197,421.774,3.62657,39.1821,-9.93917,0,0,99.71,
4347.33,0.847175,5.66523,236.135,0.0908829,422.778,3.66629,39.2968,-9.74006,0,0,99.82,
4348.39,0.8483,5.67381,236.693,0.0903943,423.78,3.70918,39.4273,-9.51612,0,0,99.93,
4349.43,0.849406,5.68243,237.251,0.0899496,424.782,3.75316,39.5615,-9.34241,0,0,100.03,
4350.45,0.850493,5.6911,237.808,0.0895446,425.781,3.79621,39.6986,-9.16525,0,0,100.15,
4351.45,0.85156,5.69981,238.364,0.0891756,426.779,3.83645,39.8379,-9.00294,0,0,100.25,
4352.43,0.852611,5.70856,238.92,0.0888389,427.775,3.87224,39.9788,-8.84307,0,0,100.37,
4353.39,0.853647,5.71736,239.475,0.0885316,428.77,3.90219,40.1211,-8.71243,0,0,100.48,
4354.26,0.854579,5.72621,240.028,0.0882511,429.762,3.92526,40.2643,-8.60694,0,0,100.58,
4355.29,0.855687,5.73512,240.581,0.0879955,430.753,3.94075,40.4081,-8.50553,0,0,100.69,
4356.13,0.856607,5.74325,241.082,0.0877635,431.741,3.94834,40.5524,-8.41942,0,0,100.8,
4357.05,0.857617,5.75225,241.632,0.0875725,432.728,3.94804,40.697,-8.34856,0,0,100.91,
4357.97,0.85863,5.7613,242.181,0.087384,433.622,3.94026,40.8416,-8.29287,0,0,101.02,
4358.88,0.85965,5.77039,242.728,0.0872185,434.604,3.92567,40.9862,-8.25223,0,0,101.13,
4359.79,0.86068,5.77954,243.274,0.0870768,435.671,3.90523,41.1306,-8.22652,0,0,101.24,
4360.69,0.861723,5.78873,243.819,0.0869508,436.647,3.88013,41.2747,-8.21562,0,0,101.35,
4361.59,0.862753,5.79763,244.362,0.0865807,437.542,3.85437,41.2968,-8.20415,0,0,101.46,
4362.5,0.863664,5.80457,244.906,0.0845231,438.63,3.82469,40.2417,-8.18497,0,0,101.57,
4363.39,0.864417,5.80855,245.46,0.0794121,439.981,3.79251,37.3938,-8.06594,0,0,101.68,
4364.27,0.865185,5.81134,246.021,0.0738773,441.26,3.76252,34.189,-7.81154,0,0,101.79,
4365.1,0.867192,5.81482,246.634,0.068825,442.466,3.82077,31.6829,-7.2713,0,0,101.9,
4365.86,0.87499,5.81902,247.148,0.0644849,443.521,4.03536,29.8852,-6.5413,0,0,102,
4366.52,0.89152,5.82388,247.718,0.0599177,444.649,4.55651,28.3383,-5.4603,0,0,102.12,
4367.05,0.916001,5.8292,248.293,0.055636,445.753,5.3425,27.1494,-4.17061,0,0,102.23,
4367.39,0.94335,5.83425,248.874,0.0516526,446.845,6.41724,26.1958,-2.68074,0,0,102.33,
4367.6,0.978121,5.83995,249.408,0.0479352,447.931,7.76989,25.399,-1.0016,0,0,102.44,
4367.63,1.00834,5.84588,250.052,0.0448525,449.011,8.86968,24.7445,0.458477,0,0,102.55,
4367.5,1.01777,5.85328,250.646,0.0438772,450.031,9.82058,25.281,1.87992,0,0,102.66,
4367.24,1.0197,5.86055,251.19,0.0431675,450.935,10.4722,26.4303,3.31928,0,0,102.77,
4366.8,1.01877,5.86898,251.793,0.0420282,451.947,10.8779,27.4939,4.66649,0,0,102.88,
4366.23,1.01625,5.87843,252.456,0.0400024,453.077,10.8572,28.3855,5.94298,0,0,102.99,
4365.51,1.01374,5.88657,253.068,0.0374272,454.139,10.4705,29.1234,7.15577,0,0,103.1,
4364.67,1.01096,5.8958,253.629,0.0345389,455.122,9.82984,29.6833,8.21549,0,0,103.21,
4363.69,1.0084,5.90369,254.25,0.0298209,456.258,8.85509,29.4506,9.49197,0,0,103.32,
4362.59,1.00634,5.90946,254.876,0.0231686,457.621,7.54941,27.8004,10.6432,0,0,103.43,
