0.733969,0.001733,0.0,0.0,0.0,0.2513,0.0,0.0,0.012132,0.000867,0.0
0.0,0.761421,0.086294,0.0,0.0,0.0,0.149746,0.0,0.0,0.0,0.002538
0.002732,0.019126,0.877049,0.0,0.002732,0.0,0.013661,0.013661,0.068306,0.0,0.002732
0.0,0.0,0.0,0.974943,0.0,0.0,0.0,0.025057,0.0,0.0,0.0
0.001282,0.0,0.0,0.001282,0.935897,0.0,0.0,0.042308,0.003846,0.012821,0.002564
0.135135,0.040541,0.0,0.0,0.0,0.810811,0.013514,0.0,0.0,0.0,0.0
0.011628,0.244186,0.010174,0.0,0.0,0.005814,0.725291,0.0,0.001453,0.0,0.001453
0.00381,0.0,0.0,0.055238,0.068571,0.0,0.0,0.872381,0.0,0.0,0.0
0.125161,0.0,0.0,0.0,0.0,0.012903,0.0,0.0,0.854194,0.007742,0.0
0.026144,0.0,0.0,0.0,0.0,0.011765,0.0,0.0,0.002614,0.95817,0.001307
0.001845,0.0,0.0,0.0,0.00369,0.0,0.0,0.084871,0.0,0.0,0.909594
