0.754647,0.004957,0.0,0.049566,0.0,0.0,0.0,0.063197,0.0,0.127633,0.0
0.0,0.38961,0.0,0.0,0.0,0.0,0.0,0.181818,0.428571,0.0,0.0
0.0,0.0,0.928021,0.0,0.0,0.0,0.0,0.0,0.071979,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.055955,0.52518,0.0,0.302158,0.0,0.0,0.051159,0.065548
0.0,0.0,0.0,0.0,0.0,0.891365,0.002786,0.0,0.0,0.0,0.10585
0.0,0.0,0.0,0.0,0.153846,0.0,0.461538,0.0,0.0,0.0,0.384615
0.193856,0.233051,0.0,0.0,0.0,0.0,0.0,0.460805,0.112288,0.0,0.0
0.001721,0.182444,0.0,0.0,0.0,0.0,0.0,0.061962,0.753873,0.0,0.0
0.029481,0.0,0.0,0.362028,0.106132,0.0,0.008255,0.0,0.0,0.494104,0.0
0.0,0.0,0.0,0.0,0.038462,0.110577,0.170673,0.0,0.0,0.0,0.680288
