0.998759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001241,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002717,0.0,0.0,0.0,0.0,0.991848,0.005435,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.004608,0.995392,0.0,0.0,0.0,0.0
0.0,0.00188,0.003759,0.0,0.0,0.0,0.0,0.986842,0.007519,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
