0.983389,0.013289,0.0,0.0,0.0,0.0,0.0,0.003322,0.0,0.0,0.0
0.006993,0.993007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001355,0.00813,0.937669,0.00271,0.0,0.017615,0.01897,0.0,0.001355,0.001355,0.01084
0.001451,0.004354,0.0,0.962264,0.0,0.001451,0.01016,0.001451,0.001451,0.001451,0.015965
0.0,0.0,0.001437,0.001437,0.981322,0.001437,0.0,0.00431,0.00431,0.0,0.005747
0.0,0.0,0.0,0.0,0.0,0.989865,0.010135,0.0,0.0,0.0,0.0
0.0,0.012262,0.001362,0.004087,0.001362,0.072207,0.907357,0.0,0.001362,0.0,0.0
0.0,0.030387,0.001381,0.0,0.004144,0.015193,0.002762,0.939227,0.006906,0.0,0.0
0.0,0.001504,0.001504,0.0,0.0,0.0,0.0,0.0,0.996992,0.0,0.0
0.017663,0.002717,0.0,0.0,0.001359,0.001359,0.0,0.002717,0.0,0.967391,0.006793
0.0,0.008889,0.0,0.004444,0.0,0.008889,0.001481,0.0,0.0,0.001481,0.974815
