0.973366,0.015738,0.001211,0.0,0.0,0.001211,0.003632,0.004843,0.0,0.0,0.0
0.002591,0.898964,0.028497,0.0,0.0,0.002591,0.010363,0.046632,0.007772,0.002591,0.0
0.0,0.032154,0.913183,0.0,0.0,0.0,0.0,0.025723,0.028939,0.0,0.0
0.002101,0.002101,0.0,0.985294,0.0,0.002101,0.002101,0.0,0.006303,0.0,0.0
0.0,0.0,0.0,0.0,0.998742,0.001258,0.0,0.0,0.0,0.0,0.0
0.005831,0.008746,0.0,0.005831,0.0,0.912536,0.037901,0.0,0.0,0.0,0.029155
0.002381,0.004762,0.002381,0.004762,0.0,0.028571,0.919048,0.007143,0.004762,0.011905,0.014286
0.005474,0.025547,0.021898,0.0,0.0,0.0,0.010949,0.90146,0.034672,0.0,0.0
0.0,0.006645,0.009967,0.0,0.0,0.0,0.008306,0.028239,0.946844,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.002364,0.004728,0.002364,0.002364,0.0,0.021277,0.01182,0.002364,0.0,0.0,0.952719
