0.882038,0.018767,0.0,0.005362,0.002681,0.0,0.005362,0.037534,0.037534,0.002681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008043
0.014706,0.808824,0.0,0.005882,0.008824,0.0,0.005882,0.005882,0.005882,0.0,0.0,0.0,0.002941,0.0,0.002941,0.002941,0.0,0.0,0.0,0.135294
0.0,0.008596,0.74212,0.014327,0.034384,0.011461,0.011461,0.008596,0.0,0.0,0.002865,0.008596,0.020057,0.0,0.005731,0.025788,0.063037,0.025788,0.002865,0.014327
0.002801,0.0,0.005602,0.778711,0.011204,0.056022,0.081232,0.0,0.0,0.0,0.005602,0.014006,0.022409,0.014006,0.0,0.0,0.0,0.002801,0.002801,0.002801
0.003413,0.023891,0.006826,0.013652,0.8157,0.003413,0.017065,0.006826,0.003413,0.003413,0.030717,0.010239,0.003413,0.006826,0.020478,0.023891,0.0,0.006826,0.0,0.0
0.0,0.0,0.0,0.023392,0.017544,0.836257,0.026316,0.005848,0.005848,0.0,0.01462,0.002924,0.011696,0.046784,0.0,0.0,0.0,0.002924,0.002924,0.002924
0.019231,0.013462,0.046154,0.021154,0.017308,0.105769,0.482692,0.009615,0.001923,0.0,0.007692,0.009615,0.088462,0.044231,0.001923,0.001923,0.017308,0.001923,0.078846,0.030769
0.0,0.0,0.002882,0.011527,0.011527,0.002882,0.017291,0.893372,0.017291,0.0,0.008646,0.008646,0.011527,0.0,0.011527,0.0,0.0,0.0,0.002882,0.0
0.0,0.006135,0.0,0.003067,0.009202,0.0,0.01227,0.02454,0.92638,0.0,0.0,0.003067,0.003067,0.003067,0.0,0.003067,0.003067,0.0,0.0,0.003067
0.0,0.002817,0.005634,0.0,0.011268,0.002817,0.002817,0.0,0.0,0.833803,0.016901,0.002817,0.0,0.002817,0.005634,0.016901,0.019718,0.002817,0.067606,0.005634
0.0,0.004938,0.007407,0.007407,0.051852,0.002469,0.007407,0.002469,0.002469,0.044444,0.755556,0.007407,0.004938,0.0,0.002469,0.017284,0.002469,0.002469,0.074074,0.002469
0.0,0.008499,0.002833,0.022663,0.011331,0.002833,0.005666,0.002833,0.008499,0.002833,0.033994,0.815864,0.005666,0.0,0.0,0.011331,0.014164,0.031161,0.014164,0.005666
0.0,0.0,0.0,0.007605,0.007605,0.022814,0.045627,0.015209,0.0,0.0,0.011407,0.003802,0.878327,0.0,0.0,0.003802,0.0,0.003802,0.0,0.0
0.0,0.0,0.0,0.0,0.006897,0.013793,0.013793,0.003448,0.0,0.0,0.0,0.0,0.006897,0.948276,0.0,0.0,0.0,0.003448,0.0,0.003448
0.0,0.0,0.003155,0.0,0.0,0.003155,0.006309,0.009464,0.0,0.0,0.003155,0.003155,0.0,0.0,0.851735,0.119874,0.0,0.0,0.0,0.0
0.0,0.009288,0.006192,0.003096,0.021672,0.003096,0.0,0.006192,0.003096,0.0,0.006192,0.003096,0.006192,0.003096,0.102167,0.79257,0.009288,0.018576,0.003096,0.003096
0.0,0.0,0.039286,0.0,0.007143,0.003571,0.0,0.0,0.0,0.003571,0.0,0.007143,0.0,0.0,0.003571,0.007143,0.896429,0.028571,0.0,0.003571
0.0,0.002841,0.03125,0.008523,0.005682,0.0,0.005682,0.002841,0.0,0.011364,0.0,0.025568,0.0,0.002841,0.002841,0.002841,0.071023,0.826705,0.0,0.0
0.0,0.0,0.014337,0.003584,0.010753,0.0,0.007168,0.0,0.0,0.02509,0.02509,0.003584,0.010753,0.0,0.014337,0.0,0.0,0.007168,0.878136,0.0
0.015823,0.151899,0.003165,0.0,0.009494,0.0,0.0,0.003165,0.0,0.0,0.003165,0.003165,0.003165,0.015823,0.003165,0.0,0.0,0.0,0.0,0.787975
