0.925764,0.015284,0.0,0.0,0.0,0.0,0.0,0.0,0.048035,0.001092,0.0,0.0,0.0,0.0,0.003275,0.0,0.0,0.0,0.0,0.00655
0.009715,0.886884,0.00347,0.000694,0.002776,0.000694,0.004858,0.000694,0.0,0.000694,0.0,0.001388,0.004858,0.0,0.000694,0.000694,0.000694,0.0,0.000694,0.0805
0.000397,0.000397,0.935985,0.00043,0.010316,0.007539,0.02589,0.000926,0.000231,0.000331,0.000463,0.001091,0.002083,0.002083,0.000198,0.000463,0.005059,0.00291,0.00248,0.000727
0.0,0.000354,0.001062,0.945506,0.001769,0.001062,0.041401,0.000354,0.0,0.0,0.000708,0.002477,0.001062,0.001769,0.0,0.000354,0.000354,0.000354,0.001062,0.000354
0.000239,0.000119,0.001433,0.001313,0.975642,0.000478,0.00203,0.00191,0.002627,0.001194,0.006209,0.001313,0.001075,0.000597,0.000358,0.001433,0.000358,0.000597,0.000597,0.000478
0.0,0.000587,0.000587,0.000587,0.007042,0.947183,0.017019,0.0,0.0,0.0,0.001174,0.003521,0.002934,0.015845,0.001174,0.000587,0.0,0.001761,0.0,0.0
0.0,0.000772,0.000617,0.038741,0.002933,0.014508,0.927149,0.000772,0.000926,0.0,0.001698,0.001852,0.006637,0.000309,0.0,0.000617,0.001852,0.0,0.0,0.000617
0.0,0.0,0.0,0.002099,0.002099,0.0,0.003148,0.96852,0.01574,0.001049,0.002099,0.0,0.002099,0.003148,0.0,0.0,0.0,0.0,0.0,0.0
0.000616,0.0,0.000616,0.001232,0.002463,0.0,0.001847,0.004926,0.983374,0.000616,0.0,0.001232,0.002463,0.0,0.0,0.0,0.0,0.0,0.0,0.000616
0.0,0.0,0.008373,0.0,0.007177,0.0,0.003589,0.0,0.0,0.889952,0.021531,0.0,0.0,0.0,0.003589,0.002392,0.001196,0.004785,0.057416,0.0
0.0,0.0,0.0,0.013201,0.042904,0.009901,0.0033,0.0033,0.009901,0.006601,0.825083,0.039604,0.0033,0.0,0.0,0.0033,0.0033,0.0,0.036304,0.0
0.0,0.0,0.003571,0.010714,0.010714,0.0,0.003571,0.007143,0.003571,0.0,0.003571,0.935714,0.0,0.0,0.0,0.0,0.010714,0.007143,0.003571,0.0
0.003247,0.003247,0.0,0.00974,0.0,0.048701,0.016234,0.006494,0.0,0.0,0.006494,0.006494,0.892857,0.0,0.0,0.003247,0.0,0.0,0.003247,0.0
0.0,0.007386,0.0,0.0,0.01034,0.013294,0.011817,0.002954,0.0,0.0,0.0,0.001477,0.004431,0.939439,0.0,0.0,0.001477,0.002954,0.0,0.004431
0.0,0.0,0.002941,0.002941,0.008824,0.0,0.0,0.0,0.0,0.0,0.008824,0.0,0.002941,0.0,0.855882,0.111765,0.002941,0.0,0.002941,0.0
0.002519,0.002519,0.005038,0.005038,0.007557,0.002519,0.010076,0.0,0.0,0.002519,0.005038,0.002519,0.002519,0.0,0.06801,0.874055,0.0,0.005038,0.005038,0.0
0.0,0.001876,0.015009,0.007505,0.003752,0.001876,0.0,0.0,0.0,0.001876,0.0,0.005629,0.0,0.0,0.0,0.0,0.95122,0.011257,0.0,0.0
0.0,0.0,0.004415,0.002208,0.019868,0.006623,0.004415,0.004415,0.0,0.0,0.004415,0.004415,0.002208,0.002208,0.006623,0.002208,0.0,0.935982,0.0,0.0
0.0,0.0,0.0,0.003861,0.017375,0.001931,0.0,0.0,0.003861,0.061776,0.040541,0.003861,0.017375,0.0,0.007722,0.001931,0.0,0.0,0.837838,0.001931
0.012346,0.078189,0.0,0.0,0.004115,0.0,0.004115,0.0,0.0,0.004115,0.004115,0.004115,0.004115,0.004115,0.0,0.0,0.0,0.0,0.0,0.880658
