0.940955,0.015075,0.0,0.001256,0.007538,0.0,0.0,0.002513,0.031407,0.001256,0.0
0.005115,0.941176,0.0,0.0,0.0,0.0,0.0,0.023018,0.030691,0.0,0.0
0.0,0.0,0.997167,0.0,0.0,0.0,0.0,0.0,0.002833,0.0,0.0
0.0,0.0,0.0,0.964953,0.0,0.0,0.0,0.004673,0.0,0.025701,0.004673
0.0,0.0,0.0,0.0,0.847134,0.0,0.152866,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.974194,0.019355,0.0,0.0,0.0,0.006452
0.0,0.0,0.0,0.0,0.278325,0.027094,0.665025,0.0,0.0,0.002463,0.027094
0.011628,0.025194,0.0,0.001938,0.0,0.0,0.0,0.955426,0.005814,0.0,0.0
0.020701,0.011146,0.003185,0.0,0.0,0.0,0.0,0.012739,0.952229,0.0,0.0
0.005059,0.0,0.0,0.015177,0.0,0.0,0.0,0.0,0.0,0.979764,0.0
0.0,0.0,0.0,0.012526,0.002088,0.052192,0.06263,0.0,0.0,0.002088,0.868476
