0.872483,0.0,0.0,0.0,0.026846,0.0,0.02349,0.0,0.0,0.077181,0.0
0.051813,0.852332,0.0,0.0,0.0,0.0,0.036269,0.046632,0.012953,0.0,0.0
0.0,0.011869,0.756677,0.0,0.0,0.192878,0.0,0.014837,0.008902,0.0,0.014837
0.0,0.0,0.003795,0.749526,0.072106,0.0,0.009488,0.001898,0.060721,0.0,0.102467
0.002339,0.0,0.00117,0.132164,0.54269,0.0,0.192982,0.0,0.0,0.042105,0.08655
0.0,0.0,0.196353,0.0,0.0,0.647966,0.004208,0.13885,0.004208,0.0,0.008415
0.0,0.001435,0.017217,0.093257,0.038737,0.031564,0.703013,0.0,0.037303,0.0,0.077475
0.0,0.001527,0.0,0.027481,0.035115,0.082443,0.006107,0.79084,0.022901,0.033588,0.0
0.069577,0.006821,0.0,0.06412,0.001364,0.0,0.0,0.0191,0.810368,0.024557,0.004093
0.001236,0.0,0.0,0.053152,0.192831,0.0,0.001236,0.0,0.0,0.737948,0.013597
0.0,0.0,0.02454,0.03681,0.01227,0.01227,0.01227,0.0,0.0,0.002045,0.899796
