0.969807,0.012077,0.0,0.0,0.0,0.0,0.0,0.007246,0.01087,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.997442,0.0,0.002558,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.979351,0.017699,0.0,0.0,0.0,0.00295
0.0,0.0,0.0,0.0,0.013514,0.0,0.986486,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.004918,0.003279,0.0,0.0,0.0,0.0,0.0,0.991803,0.0,0.0
0.008292,0.0,0.0,0.00995,0.0,0.0,0.0,0.0,0.0,0.981758,0.0
0.0,0.0,0.0,0.009804,0.0,0.002451,0.0,0.0,0.0,0.0,0.987745
