Time,Steering wheel angle,Left wheel RPM,Right wheel RPM
248,-0.19352351316748895,0.3473197533154362,0.6526802466845633
249,-0.18997072573109408,0.34989071590240933,0.6501092840975906
250,-0.18609719004181702,0.35270421734454693,0.6472957826554531
251,-0.18192179916243245,0.35574912847137335,0.6442508715286266
252,-0.1774639096962034,0.3590139451121865,0.640986054887814
253,-0.17274328265091488,0.3624867821921814,0.6375132178078191
254,-0.16778002363015476,0.36615537128185,0.6338446287181501
255,-0.16259452252018602,0.3700070619941945,0.6299929380058045
256,-0.15720739284142282,0.37402882757139405,0.6259711724286064
257,-0.15163941093383415,0.37820727494414175,0.6217927250558588
258,-0.14591145514535808,0.3825286594836144,0.6174713405163851
259,-0.14004444519179993,0.3869789045982515,0.6130210954017485
260,-0.13405928185558358,0.3915436262562203,0.6084563737437791
261,-0.12797678718917438,0.39620816244038015,0.6037918375596198
262,-0.12181764538704054,0.40095760746674713,0.5990423925332523
263,-0.115602344487576,0.4057768510212457,0.5942231489787537
264,-0.1093511190635984,0.4106506216940076,0.5893493783059929
265,-0.10308389405675711,0.4155635347172016,0.5844364652827989
266,-0.09682022990752936,0.420500143542713,0.579499856457287
267,-0.09057926912841896,0.42544499483138026,0.5745550051686202
268,-0.0843796844635154,0.4303826863674753,0.5696173136325242
269,-0.0782396287727467,0.4352979273618699,0.5647020726381301
270,-0.07217668677397959,0.44017560056623345,0.5598243994337666
271,-0.06620782877057374,0.4450008255895372,0.5549991744104628
272,-0.06034936648614919,0.4497590227879398,0.5502409772120612
273,-0.054616911122129075,0.4544359770903084,0.5455640229096916
274,-0.049025333747157784,0.45901790112428126,0.5409820988757192
275,-0.043588728120730336,0.4634914970218042,0.5365085029781963
276,-0.038320376046344085,0.4678440163079999,0.5321559836920001
277,-0.033232715342234265,0.4720633173120768,0.5279366826879227
278,-0.028337310510254232,0.4761379195828034,0.5238620804171961
279,-0.02364482617578767,0.4800570548422796,0.5199429451577204
280,-0.019165003363695976,0.48381071406880627,0.5161892859311937
281,-0.014906638667284255,0.4873896903608114,0.5126103096391891
282,-0.010877566359089652,0.4907856172971521,0.5092143827028474
283,-0.0070846434840136085,0.493991002572948,0.5060089974270515
284,-0.003533737966937678,0.49699925675257783,0.5030007432474222
285,-0.00022971975849661597,0.49980471704114887,0.5001952829588506
286,0.0028235449658027267,0.5023982300254722,0.4976017699745278
287,0.005623196546485465,0.5047717517984659,0.4952282482015336
288,0.008167381522917516,0.5069248511169905,0.49307514888300896
289,0.010455249268434663,0.5088578902739451,0.4911421097260548
290,0.012486945596679622,0.5105719778781644,0.489428022121835
291,0.014263603366444944,0.5120689510697649,0.4879310489302351
292,0.0157873301206497,0.5133513578893352,0.4866486421106649
293,0.01706119280329732,0.5144224398379676,0.4855775601620329
294,0.01808919960634192,0.5152861146227211,0.48471388537727833
295,0.018876279006345253,0.5159469590427713,0.48405304095722873
296,0.019428256058537263,0.5164101919355363,0.4835898080644637
297,0.019751826023509444,0.5166816570702519,0.48331834292974807
298,0.019854525409072732,0.5167678058489059,0.4832321941510941
299,0.019744700516983738,0.5166756796517338,0.4833243203482662
300,0.019431473591080772,0.5164128916467801,0.4835871083532194
301,0.01892470666999002,0.5159876078705202,0.4840123921294793
302,0.018234963253862535,0.5154085273794496,0.48459147262054986
303,0.017373467900630324,0.5146848612708582,0.48531513872914184
304,0.01635206387292598,0.5138263103746677,0.4861736896253328
305,0.015183168962211946,0.5128430414272473,0.4871569585727527
306,0.013879729621605996,0.5117456615520612,0.48825433844793825
307,0.01245517354359782,0.5105451908909212,0.48945480910907824
308,0.010923360823053008,0.5092530332527011,0.49074696674729884
309,0.00929853384983459,0.5078809446735415,0.492119055326458
310,0.007595266078815888,0.5064409998129652,0.4935590001870343
311,0.005828409828142922,0.5049455561434224,0.49505444385657704
312,0.0040130432593008525,0.5034072159259207,0.4965927840740792
313,0.0021644166947114574,0.5018387860006154,0.4981612139993841
314,0.00029789843048155795,0.5002532354579912,0.49974676454200834
315,-0.001571079796757413,0.4986650247092141,0.501334975290786
316,-0.0034270775289957367,0.49708972721665534,0.5029102727833441
317,-0.005254700331559725,0.495540403911861,0.5044595960881391
318,-0.007038654402900302,0.4940299180094541,0.5059700819905464
319,-0.008763800889342588,0.4925709414020444,0.5074290585979562
320,-0.010415209745463061,0.49117591376686576,0.5088240862331342
321,-0.011978212982054814,0.4898570038405075,0.510142996159493
322,-0.01343845714525449,0.4886260729023486,0.5113739270976514
323,-0.01478195487257461,0.4874946404707835,0.512505359529217
324,-0.01599513537406161,0.4864738521807644,0.5135261478192357
325,-0.017064893689787364,0.48557444977737607,0.5144255502226239
326,-0.01797863857818971,0.48480674312881916,0.5151932568711813
327,-0.018724338893591264,0.4841805841339056,0.5158194158660944
328,-0.019290568315302736,0.4837053423747462,0.5162946576252537
329,-0.019666548295298014,0.48338988234500874,0.5166101176549908
330,-0.01984218909629243,0.48324254206856326,0.5167574579314372
331,-0.01980812879732885,0.4832711129127006,0.5167288870872995
332,-0.019555770149543128,0.4834828203947438,0.5165171796052562
333,-0.019077315170697884,0.48388430578080205,0.5161156942191979
334,-0.018365797373278592,0.4844816082808579,0.515518391719142
335,-0.017415111527479432,0.4852801476550966,0.5147198523449039
336,-0.016220040867165997,0.4862847070625007,0.5137152929374993
337,-0.014776281653965717,0.48749941600386687,0.5125005839961326
338,-0.013080465021924725,0.48892773323741046,0.5110722667625895
339,-0.0111301760326451,0.4905724295757001,0.5094275704243004
340,-0.00892396987856281,0.4924355705072687,0.5075644294927307
341,-0.006461385179867052,0.4945184986246695,0.5054815013753294
342,-0.0037429543286404687,0.49682181588212165,0.5031781841178784
343,-0.0007702108419508358,0.49934536574999944,0.50065463425
344,0.0024543063060589176,0.5020848637086246,0.49791513629137596
345,0.005927051394669647,0.5050290916451297,0.4949709083548698
346,0.009643473722775742,0.5081723560195115,0.491827643980489
347,0.013598022435386659,0.5115083602189774,0.4884916397810231
348,0.017784154406507158,0.5150298966457333,0.48497010335426677
349,0.022194345165942986,0.5187288738911873,0.4812711261088127
350,0.026820102849047123,0.5225963488307144,0.4774036511692861
351,0.031651985139964145,0.5266225635000205,0.47337743649997954
352,0.036679619170506106,0.5307969865523731,0.46920301344762694
353,0.041891724328488644,0.5351083590323839,0.46489164096761615
354,0.0472761379211275,0.5395447441383371,0.4604552558616624
355,0.05281984363104142,0.5440935805829961,0.45590641941700394
356,0.05850900269445236,0.5487417391042266,0.45125826089577337
357,0.06432898772345852,0.5534755816235521,0.4465244183764468
358,0.07026441908667791,0.558281022504412,0.4417189774955875
359,0.07629920375523724,0.5631435913240181,0.43685640867598186
360,0.08241657651397793,0.5680484965445637,0.4319515034554363
361,0.08859914343090503,0.572980689451929,0.4270193105480709
362,0.09482892747134897,0.5779249277237402,0.42207507227625984
363,0.10108741613701389,0.5828658379937848,0.4171341620062152
364,0.10735561100413604,0.5877879767964432,0.41221202320355677
365,0.11361407902933363,0.5926758893024232,0.40732411069757685
366,0.11984300548641391,0.5975141652951251,0.40248583470487487
367,0.12602224839249399,0.602287491884402,0.39771250811559744
368,0.13213139427717935,0.6069807025101707,0.3930192974898299
369,0.13814981514439295,0.611578821850982,0.388421178149018
370,0.14405672647262624,0.6160671063208942,0.38393289367910527
371,0.1498312460960025,0.6204310799102465,0.379568920089754
372,0.15545245380558148,0.6246565652009192,0.37534343479908133
373,0.16089945150776885,0.6287297094628125,0.3712702905371876
374,0.16615142377458247,0.632637005814313,0.36736299418568696
375,0.17118769861885763,0.6363653095043058,0.3636346904956942
376,0.17598780832621252,0.6399018494455309,0.36009815055446864
377,0.18053155017484968,0.6432342351981268,0.3567657648018731
378,0.18479904687388404,0.6463504596669067,0.35364954033309276
379,0.1887708065510434,0.6492388978360036,0.35076110216399686
380,0.19242778212113731,0.6518883019191477,0.3481116980808523
381,0.19575142986770722,0.6542877933529606,0.3457122066470399
382,0.19872376707177142,0.6564268521037505,0.343573147896249
383,0.20132742852346985,0.6582953037954848,0.3417046962045151
384,0.20354572175479402,0.6598833051976377,0.3401166948023623
385,0.2053626808343978,0.6611813286367344,0.33881867136326616
386,0.20676311856871976,0.6621801459144923,0.33781985408550824
387,0.20773267695728892,0.6628708123288463,0.33712918767115424
388,0.20825787575421972,0.6632446514018864,0.3367553485981136
389,0.20832615899232443,0.6632932409210207,0.33670675907897923
390,0.20792593933120895,0.6630084008967874,0.3369915991032116
391,0.20704664009595009,0.6623821840327159,0.33761781596728363
392,0.20567873487860888,0.6614068692897337,0.33859313071026637
393,0.20381378458082944,0.6600749591099743,0.33992504089002573
394,0.20144447178211178,0.6583791808424102,0.3416208191575903
395,0.198564632325001,0.6563124928857199,0.34368750711428064
396,0.19516928401544686,0.6538680960320802,0.3461319039679198
397,0.191254652343803,0.6510394504589843,0.3489605495410157
398,0.18681819313954606,0.6478202987747352,0.35217970122526426
399,0.1818586120805299,0.6442046954764294,0.3557953045235711
400,0.17637588098568457,0.6401870431268282,0.35981295687317183
401,0.17037125082827154,0.6357621354979297,0.36423786450206974
402,0.1638472614152917,0.6309252078636769,0.3690747921363236
403,0.1568077476872478,0.625671994551408,0.374328005448592
404,0.14925784260121633,0.6199987937803948,0.3800012062196057
405,0.14120397656912664,0.6139025397253145,0.3860974602746855
406,0.1326538734321019,0.6073808816415625,0.3926191183584365
407,0.12361654296084645,0.6004322697769481,0.39956773022305137
408,0.11410226988117245,0.5930560476693361,0.40694395233066444
409,0.10412259943298263,0.5852525502912034,0.4147474497087961
410,0.09369031948019102,0.5770232073488624,0.42297679265113763
411,0.08281943919825441,0.568370650875625,0.431629349124375
412,0.07152516437514689,0.5592988260741703,0.4407011739258292
413,0.059823869370673854,0.5498131041638599,0.4501868958361402
414,0.04773306578805503,0.5399203957748623,0.4600796042251383
415,0.0352713679205785,0.5296292632043086,0.4703707367956914
416,0.022458455044914283,0.518950029613394,0.4810499703866055
417,0.009315030641264599,0.507894883002611,0.49210511699738907
418,-0.004137221370993371,0.4964874964628751,0.503512503537125
419,-0.017875683285325628,0.48489321939926683,0.5151067806007331
420,-0.03187685304281318,0.47319040376163163,0.5268095962383679
421,-0.04611639633702802,0.46140928929515596,0.538590710704844
422,-0.0605692012688116,0.4495800797636226,0.5504199202363774
423,-0.07520943542355996,0.43773274822118313,0.5622672517788174
424,-0.09001060523665938,0.425896849512749,0.574103150487251
425,-0.10494561750613218,0.41410134253130393,0.5858986574686955
426,-0.11998684290525885,0.4023744244377894,0.5976255755622111
427,-0.13510618134204166,0.39074337869572723,0.6092566213042733
428,-0.15027512900683493,0.37923443840268317,0.6207655615973168
429,-0.1654648469443133,0.36787266602752877,0.6321273339724718
430,-0.18064623098117905,0.3566818502977665,0.6433181497022334
431,-0.19578998283670945,0.3456844206348864,0.6543155793651136
432,-0.2108666822392875,0.33490137921537766,0.6650986207846223
433,-0.22584685986865516,0.3243522504463748,0.6756477495536252
434,-0.24070107094054238,0.3140550473914434,0.6859449526085566
435,-0.2553999692478105,0.3040262544654811,0.6959737455345184
436,-0.26991438147014446,0.29428082553829715,0.7057191744617023
437,-0.284215381562694,0.28483219644290386,0.7151678035570962
438,-0.298274365032945,0.275692310774744,0.7243076892252563
439,-0.31206312291443317,0.2668716577890029,0.7331283422109977
440,-0.32555391524574295,0.25837932115141676,0.741620678848583
441,-0.33871954386356273,0.2502230372698786,0.749776962730122
442,-0.3515334243193582,0.24240926192601267,0.757590738073987
443,-0.36396965673055093,0.23494324393410934,0.765056756065891
444,-0.3760030953788486,0.2278291045760869,0.772170895423913
445,-0.3876094168706581,0.22106992159249275,0.7789300784075073
446,-0.3987651866772649,0.2146678165483884,0.7853321834516118
447,-0.40944792387566886,0.2086240444371194,0.7913759555628811
448,-0.41963616391468994,0.2029390844327073,0.7970609155672927
449,-0.4293095192350814,0.19761273075166016,0.8023872692483404
450,-0.43844873757701375,0.1926441826363402,0.8073558173636596
451,-0.44703575781333105,0.1880321325241666,0.8119678674758342
452,-0.4550537631524464,0.1837748515194622,0.8162251484805373
453,-0.46248723156066596,0.17987027133765612,0.8201297286623439
454,-0.4693219832599934,0.17631606194492744,0.8236839380550726
455,-0.47554522516417497,0.17310970417042104,0.8268902958295792
456,-0.4811455921228007,0.17024855662324773,0.8297514433767528
457,-0.48611318485068133,0.16772991630292333,0.8322700836970759
458,-0.49043960442749834,0.16555107235003302,0.8344489276499669
459,-0.49411798326078116,0.16370935244408802,0.8362906475559125
460,-0.49714301241365355,0.16220216141802027,0.8377978385819803
461,-0.49951096520745264,0.1610270117236321,0.8389729882763679
462,-0.5012197170182301,0.16018154544985788,0.8398184545501418
463,-0.5022687611953327,0.15966354766567561,0.8403364523343246
464,-0.502659221039602,0.15947095093210487,0.8405290490678946
465,-0.5023938577883313,0.15960183090253732,0.8403981690974625
466,-0.5014770745638442,0.16005439300763993,0.8399456069923603
