0.832877,0.008219,0.0,0.0,0.024658,0.0,0.00274,0.041096,0.084932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479
0.017544,0.766082,0.0,0.0,0.011696,0.0,0.026316,0.0,0.0,0.0,0.002924,0.005848,0.032164,0.0,0.005848,0.002924,0.005848,0.002924,0.0,0.119883
0.0,0.003636,0.818182,0.003636,0.007273,0.003636,0.010909,0.014545,0.0,0.003636,0.0,0.007273,0.025455,0.0,0.010909,0.0,0.021818,0.04,0.007273,0.021818
0.0,0.0,0.002762,0.765193,0.01105,0.038674,0.066298,0.0,0.002762,0.0,0.008287,0.0,0.022099,0.038674,0.0,0.0,0.01105,0.033149,0.0,0.0
0.0,0.02029,0.023188,0.028986,0.707246,0.005797,0.017391,0.017391,0.008696,0.005797,0.04058,0.028986,0.011594,0.011594,0.011594,0.014493,0.002899,0.023188,0.014493,0.005797
0.0,0.0,0.0,0.0,0.00813,0.947154,0.0,0.0,0.0,0.004065,0.0,0.00813,0.020325,0.004065,0.0,0.0,0.0,0.0,0.00813,0.0
0.0,0.0,0.010067,0.127517,0.0,0.020134,0.704698,0.006711,0.006711,0.0,0.0,0.006711,0.077181,0.006711,0.003356,0.0,0.020134,0.010067,0.0,0.0
0.0,0.003413,0.013652,0.0,0.0,0.0,0.0,0.924915,0.010239,0.0,0.003413,0.0,0.020478,0.003413,0.0,0.0,0.006826,0.003413,0.010239,0.0
0.008242,0.005495,0.002747,0.008242,0.0,0.010989,0.019231,0.043956,0.862637,0.002747,0.0,0.002747,0.021978,0.0,0.0,0.002747,0.002747,0.0,0.005495,0.0
0.002198,0.002198,0.01978,0.008791,0.028571,0.002198,0.0,0.0,0.0,0.602198,0.074725,0.0,0.004396,0.0,0.017582,0.008791,0.008791,0.004396,0.210989,0.004396
0.0,0.0,0.00365,0.010949,0.040146,0.010949,0.010949,0.0,0.0,0.010949,0.843066,0.025547,0.0,0.0,0.010949,0.007299,0.00365,0.007299,0.014599,0.0
0.0,0.003086,0.003086,0.009259,0.009259,0.0,0.003086,0.0,0.0,0.009259,0.012346,0.895062,0.003086,0.0,0.0,0.006173,0.015432,0.009259,0.012346,0.009259
0.0,0.0,0.004545,0.009091,0.0,0.040909,0.018182,0.013636,0.004545,0.0,0.004545,0.0,0.895455,0.0,0.004545,0.0,0.0,0.0,0.0,0.004545
0.006601,0.00495,0.049505,0.009901,0.019802,0.090759,0.072607,0.008251,0.00495,0.0,0.006601,0.006601,0.087459,0.508251,0.0,0.0,0.0033,0.0,0.079208,0.041254
0.0,0.0,0.00303,0.00303,0.012121,0.0,0.0,0.0,0.00303,0.006061,0.00303,0.00303,0.0,0.0,0.89697,0.063636,0.0,0.0,0.006061,0.0
0.0,0.010724,0.040214,0.021448,0.040214,0.0,0.016086,0.0,0.005362,0.024129,0.013405,0.010724,0.0,0.002681,0.088472,0.69437,0.002681,0.024129,0.005362,0.0
0.0,0.002639,0.110818,0.013193,0.005277,0.0,0.010554,0.0,0.0,0.013193,0.010554,0.021108,0.0,0.002639,0.0,0.007916,0.736148,0.058047,0.0,0.007916
0.0,0.0,0.043732,0.002915,0.005831,0.0,0.0,0.002915,0.0,0.008746,0.014577,0.011662,0.008746,0.0,0.002915,0.002915,0.034985,0.857143,0.0,0.002915
0.0,0.0,0.015,0.0,0.01,0.0,0.005,0.0,0.0,0.035,0.03,0.0,0.01,0.005,0.015,0.005,0.0,0.015,0.845,0.01
0.028497,0.142487,0.005181,0.023316,0.010363,0.002591,0.010363,0.0,0.002591,0.0,0.005181,0.005181,0.010363,0.025907,0.0,0.005181,0.0,0.012953,0.0,0.709845
